"","behaviour","mean.X","mean.Y","mean.Z","min.X","min.Y","min.Z","kurt.X","kurt.Y","kurt.Z","skew.X","skew.Y","skew.Z","max.X","max.Y","max.Z","sd.X","sd.Y","sd.Z","range.X","range.Y","range.Z","pitch","roll","odba","freq.X","freq.Y","freq.Z","amp.X","amp.Y","amp.Z","index"
"1996","run",1.81890613681901e-13,0,-4.54830617613311e-14,-442.45,-250.5,-523.7,-0.25214983987116,0.0790873453858452,-1.49321635409086,0.827290113016664,0.996262536813678,0.212861690684385,837.55,515.5,485.3,358.677758176509,206.513794620168,330.420481715105,1280,766,1009,-0.691129851889521,0.949962796618968,14612.7,46989,45510,32714,2349.45,2275.5,1635.7,"795"
"1961","lie",-9.09496436496404e-14,-1.818978995205e-13,-9.09492967049452e-14,-32.4000000000001,-59.3000000000002,-52.9000000000001,-1.59361211688172,-1.54504943210044,-0.432532453993622,0.509086794155955,-0.209541593343531,-0.804950764179552,44.5999999999999,53.6999999999998,25.0999999999999,29.5463952739452,39.1368718326095,22.0976302611365,77,113,78,-0.680452580757257,0.918552519046781,1540.4,47348,46486,35498,2367.4,2324.3,1774.9,"291"
"2203","sit",-9.09482775549031e-14,0,-9.09564090711967e-14,-96.4000000000001,-138.25,-157.15,-0.635503700528541,1.0274745025208,-1.55821566155124,-0.107053335507781,0.535805000151198,-0.189954843935106,91.5999999999999,186.75,153.85,49.5977503734319,68.0115121834068,102.105350651075,188,325,311,-0.717213188420428,0.854690669416932,3496.7,49788,43045,37483,2489.4,2152.25,1874.15,"1620"
"2240","stand",-9.09494701772928e-14,-9.09499905943356e-14,-4.54752555056892e-14,-103.65,-117.15,-49.7,1.73991638081074,1.79998981325223,-0.8747605206137,0.765627637368425,-1.28381877805745,0.290907282528201,145.35,50.8499999999999,59.3,50.0297543047082,38.2130798769768,28.3420832722389,249,168,109,-0.679919622946192,0.921513208806295,1749.1,47473,46763,35494,2373.65,2338.15,1774.7,"1941"
"1980","lie",0,9.09500773305094e-14,4.54751335329448e-14,-56.5,-62.5999999999999,-28.55,-1.04592660838258,-1.23930176840957,-1.41110191775219,0.602451972425764,-0.170151301303123,0.00276497231748335,83.5,57.4000000000001,29.45,42.8233826929069,39.3932935783157,20.0931383941463,140,120,58,-0.692938726443852,0.919608207068793,1661.6,47370,45372,34571,2368.5,2268.6,1728.55,"384"
"528","forage",1.81904491469709e-13,-1.81896164797024e-13,-4.54719595310848e-14,-295.45,-465.8,-120.45,-1.23493299061419,4.53774086752919,-0.588096306201592,-0.0706538875127577,-1.93384909467777,0.269950436917077,226.55,166.2,151.55,158.897012326588,134.223144917629,70.2637699559385,522,632,272,-0.676278270860099,0.925875436294552,5439,42629,42376,31809,2131.45,2118.8,1590.45,"157"
"1813","walk",9.09647357438814e-14,9.09494701772928e-14,0,-348.85,-365.35,-518,4.42185783909417,-0.711875428551434,-1.02545381307549,1.70196794083757,-0.367917533260205,0.142456820070969,787.15,216.65,496,229.657702954453,163.267386436129,280.903804474808,1136,582,1014,-0.684129213280409,0.921911273595542,9505,44337,43007,32860,2216.85,2150.35,1643,"2111"
"1531","walk",-9.09461958867319e-14,-1.81895991324676e-13,9.0949817121988e-14,-326.65,-119.05,-70.8499999999999,-0.527092397421432,-1.42491186989694,0.640592109621947,-0.918863122571673,0.321884385933663,0.83306751052853,236.35,152.95,122.15,167.534214887272,89.2939999163025,46.1864356938838,563,272,193,-0.563103555228754,0.945104848038557,4797.3,36053,46221,33377,1802.65,2311.05,1668.85,"2007"
"282","walk",-9.09411435046081e-14,1.81900328133366e-13,0,-464.15,-417.45,-297,-1.51303227680135,1.56138725031708,-1.42644494768033,0.174823968873771,-1.09609612787704,-0.139083516834132,475.85,248.55,337,285.653318589252,142.535120325889,193.378276687783,940,666,634,-0.620187498027234,0.944917127098561,10411.9,38903,43869,31780,1945.15,2193.45,1589,"2266"
"1835","lie",1.81898246465195e-13,0,-9.09496436496404e-14,-47.9499999999998,-32.25,-27.6500000000001,-1.51006919344582,-1.86545476262249,-1.40860588104226,-0.0881114458132995,-0.0470397773532203,-0.244290358535522,46.0500000000002,31.75,23.3499999999999,29.2061186812122,24.4752829132619,16.7905832004289,94,64,51,-0.697723825058699,0.886198659281045,1266.5,49079,45345,37013,2453.95,2267.25,1850.65,"345"
"483","walk",-1.81893909656505e-13,9.09463476750361e-14,0,-283.05,-228.85,-270.25,-0.661169784636671,-0.338839907270387,-1.38472471651712,0.343995670616276,-0.0681054143406766,0.00456892149722817,388.95,204.15,250.75,178.764318528467,102.770195863853,165.6104735437,672,433,521,-0.667041320683142,0.942449418857222,7205,44841,45877,33365,2242.05,2293.85,1668.25,"2187"
"2544","walk",4.54788984249888e-14,-9.09477354538169e-14,9.09473885091216e-14,-272.8,-203.9,-257.85,-0.968327060342352,-0.899350498920633,-0.0308096040980028,0.272796936225505,0.421384315527645,-0.101954129302633,277.2,257.1,228.15,159.471363540523,142.241788219178,113.502735881703,550,461,486,-0.534280651369521,0.913169481923376,6394.5,34896,46658,36017,1744.8,2332.9,1800.85,"2347"
"263","walk",-4.54677961947425e-14,-1.81898246465195e-13,4.54726534204752e-14,-252.45,-428.55,-354.8,-0.0922804915539222,-0.451397289803882,-0.768877235119124,1.08985466275477,0.137531838535411,-0.446973223517229,548.55,427.45,280.2,239.985849363534,207.58802191385,167.840024083085,801,856,635,-0.631439260986694,0.944534564843842,9604.6,40069,44231,31916,2003.45,2211.55,1595.8,"2537"
"322","eat",-1.81900501605714e-13,-1.81892348405377e-13,9.09492967049452e-14,-105.55,-194.8,-195.6,-0.466125266175282,0.151280904290321,-0.105806618351556,0.428280975026826,0.620034085051914,-0.687973851507112,130.45,259.2,106.4,58.0140409501736,103.738842139389,82.1861814482984,236,454,302,-0.705586449075847,0.916695384502606,3619.7,46391,43216,33112,2319.55,2160.8,1655.6,"33"
"1666","run",-4.54414283979077e-14,0,9.09536335136352e-14,-1555.2,-676.25,-1142.1,-0.710474956649997,-0.0101734810282377,-0.613919389286426,-0.715942404000106,1.05573496177166,-0.839630657245389,1026.8,988.75,582.9,750.532204154948,448.706430226173,524.742433058955,2582,1665,1725,-0.4927421232255,0.907370961940363,27520,31644,43765,34422,1582.2,2188.25,1721.1,"1218"
"1649","lie",-9.09497303858142e-14,-9.0949817121988e-14,0,-59.9000000000001,-34.9000000000001,-28.25,-0.880712918346577,-0.661575858171788,-0.437006943972653,0.445843569821402,0.464820718427275,0.26790144793398,75.0999999999999,47.0999999999999,33.75,40.1482778027441,22.6922198584727,16.1599732933599,135,82,62,-0.6990210107354,0.930679256180336,1220.6,45218,43138,32125,2260.9,2156.9,1606.25,"490"
"2548","walk",4.54759493950796e-14,-9.09466946197313e-14,-4.54747350886464e-14,-298.05,-330.9,-177.7,-0.621272662467615,-1.18944779986752,-0.870574722424769,-0.536115192666217,-0.407309687532835,0.338012601707107,204.95,248.1,189.3,142.152429307046,162.121104830861,99.9716275539689,503,579,367,-0.554132054079395,0.94025946092965,6645.8,36461,47558,34634,1823.05,2377.9,1731.7,"2216"
"77","run",-9.09661235226622e-14,9.09522457348544e-14,-9.09661235226622e-14,-1255.9,-537.1,-1552.65,-1.05146226313107,-0.379214419260802,-0.662416501542178,0.371872433657595,0.694246376402461,-0.263627503469638,1575.1,1152.9,1194.35,789.75751774966,472.454609348599,714.837948142978,2831,1690,2747,-0.592911535586865,0.905313192658249,31322.2,40378,43682,34673,2018.9,2184.1,1733.65,"840"
"2547","walk",-4.54754289780368e-14,-9.09470415644265e-14,4.5474041199256e-14,-527.2,-313.9,-264.05,-0.622359515162191,-0.417022708170498,2.09017499187829,-0.223427396993455,-0.43592833058649,1.18479301755816,388.8,263.1,502.95,238.744655492674,145.616619930556,163.19909539223,916,577,767,-0.563692050476268,0.939810083819626,8312.8,37964,48258,35261,1898.2,2412.9,1763.05,"1989"
"1697","run",0,-9.09484293432072e-14,4.54816739825503e-14,-562.25,-496.65,-1396.05,1.23823308346659,0.359306354012815,-0.612284102145669,1.33076616905444,0.321224877856176,-0.474559044638135,1269.75,566.35,868.95,441.785119832327,233.601161451691,591.87129424172,1832,1063,2265,-0.686852648528815,0.970496441602464,19806.4,44745,43073,30601,2237.25,2153.65,1530.05,"1216"
"2038","run",0,0,9.09446129515601e-14,-688.75,-320.5,-296.35,0.130988494096723,3.81881091735652,-1.16828176563549,-0.943954862078775,1.64406460918766,0.151473568287645,301.25,852.5,367.65,276.436320829381,253.175932172825,200.397571946631,990,1173,664,-0.726193358472341,0.877158288346295,10720,45555,39330,32607,2277.75,1966.5,1630.35,"812"
"1766","walk",9.09550212924159e-14,-9.0948082398512e-14,9.09453068409505e-14,-491.35,-177.15,-509.1,-0.730761733538236,0.666526395081711,-1.22276798256997,-0.627806014109208,0.693511674221812,-0.251780260722439,311.65,303.85,480.9,233.118509504681,110.611827196686,282.897768404809,803,481,990,-0.651067429546518,0.924735614755819,10206.4,39487,40923,31142,1974.35,2046.15,1557.1,"2297"
"2500","walk",-1.81910042584832e-13,1.81896164797024e-13,0,-349.55,-394.2,-314.5,-1.03113991476127,0.0276760798709854,0.677649859659573,-0.253646213504879,-0.608993006882484,-0.0425630406855056,432.45,311.8,334.5,225.011221942373,167.09108767061,136.70232739712,782,706,649,-0.700716693758455,0.902698848923473,7949.1,45371,42044,33130,2268.55,2102.2,1656.5,"2004"
"642","sit",-9.09505977475522e-14,9.09494701772928e-14,0,-41.9000000000001,-50.5999999999999,-19,-1.46718217277165,-0.00449713072606217,-1.06756218705383,0.0295163994920366,-0.641524651054567,0.231712111493797,46.0999999999999,32.4000000000001,23,29.2716856184841,20.7476060762377,11.867691656896,88,83,42,-0.585735983857047,0.904584463246466,979.400000000001,34998,41472,32600,1749.9,2073.6,1630,"1503"
"1075","walk",4.54728268928228e-14,-9.09466946197313e-14,9.09482558708596e-14,-246.05,-250.9,-410.35,-0.581324251656721,-0.113521121257228,0.156981201141908,-0.84303806104034,-0.528596630857201,0.00644733547192704,157.95,194.1,367.65,122.118783847617,106.95788644922,177.457860083072,404,445,778,-0.625321525161893,0.957652149739156,6011.8,40621,45898,32367,2031.05,2294.9,1618.35,"2267"
"1467","run",9.09494701772928e-14,-1.81898940354586e-13,9.09453068409505e-14,-755.35,-399.8,-559.85,0.906994109747401,-1.28851749781874,-1.34105129431943,0.648792958272901,0.111645959150166,-0.197961711986996,1097.65,340.2,428.15,398.877276338158,216.128519270607,316.007707267768,1853,740,988,-0.577887482667561,0.956972742302457,14689,37767,46596,32977,1888.35,2329.8,1648.85,"1125"
"696","walk",0,-9.09536335136352e-14,4.5474041199256e-14,-612,-269.9,-317.8,0.699033231074544,-0.850779617872112,-1.43306187181519,-0.53794082200868,-0.199340277421154,0.208802341274251,413,252.1,337.2,225.918476213737,147.007661812502,197.622606846591,1025,522,655,-0.593453436376779,0.902701524516017,8990.4,37660,43578,34456,1883,2178.9,1722.8,"2468"
"1726","sit",1.81898810250325e-13,-1.81899374035455e-13,4.54748218248202e-14,-31.4499999999998,-67.0500000000002,-29.3,0.295337111641776,4.06884980385299,-0.779602071202581,0.295904728935889,1.96775956670025,0.157774087572171,35.5500000000002,163.95,36.7,15.8063111978795,48.824578581737,17.7648381271604,67,231,66,-0.723044507658453,0.897296690940525,1066.5,48089,42601,33986,2404.45,2130.05,1699.3,"1555"
"1821","walk",0,0,0,-393,-275.5,-273.25,-0.612228756027997,-0.768807236977104,-0.293255625875855,0.00898072622127725,0.259801973312916,-0.207778341680624,371,416.5,230.75,192.895663098228,182.725131506891,121.04669607874,764,692,504,-0.644313620473566,0.948303570425473,7981,41840,45130,32325,2092,2256.5,1616.25,"2209"
"2442","walk",9.09439190621697e-14,-9.09453068409505e-14,0,-362.1,-231.9,-157.25,-1.00073608200784,-1.39671576209376,-0.899936292106451,-0.152753606725541,-0.228697652134766,-0.248083098178855,356.9,224.1,145.75,199.217125664173,152.16089130294,79.1918888722696,719,456,303,-0.649332074692566,0.934642949036618,7158.9,44722,47318,34885,2236.1,2365.9,1744.25,"2114"
"35","lie",9.09499905943356e-14,0,-4.5475342241863e-14,-51.5999999999999,-50.25,-47.45,-1.28077793423222,-0.837959364871518,-1.28630340768556,0.025034240108415,-0.21148491700436,-0.183864636499407,54.4000000000001,46.75,42.55,31.4080110464629,25.0197290573912,26.3947263472719,106,97,90,-0.543717827689707,0.904772983708917,1372.3,33512,43585,34249,1675.6,2179.25,1712.45,"557"
"2497","walk",0,9.09487762879024e-14,-4.54747350886464e-14,-147.75,-142.35,-115.2,1.85580678084703,-1.03908768699199,4.3447406927604,1.4751288254691,0.192529723213816,1.99592556473134,421.25,127.65,308.8,137.95074445155,76.3808153096602,90.0383544005436,569,270,424,-0.648667635259735,0.946405036836009,4438,43695,46687,33644,2184.75,2334.35,1682.2,"1970"
"2483","walk",-9.09453068409505e-14,9.09487762879024e-14,-9.09501640666832e-14,-193.65,-174.1,-161.65,-0.699325925200427,-0.677555151435276,-0.50625857578286,0.489445878557302,0.326797173996974,-0.300583295300536,331.35,221.9,115.35,143.248872504059,103.833824729202,68.3614811517653,525,396,277,-0.645635432274655,0.945697925212184,5077.3,44113,47442,34213,2205.65,2372.1,1710.65,"2383"
"339","eat",0,0,4.54747350886464e-14,-63.5,-135.25,-52.55,0.0280071089321541,2.6672334271234,0.124234678185034,-0.785163616896017,-1.10742035432983,0.728314114065279,41.5,67.75,75.45,26.0293356770678,42.8742039975211,32.0845511274917,105,203,128,-0.702990619020955,0.919401196732823,1422.1,46510,43645,33271,2325.5,2182.25,1663.55,"43"
"2271","stand",-1.8189846330563e-13,0,9.09499905943356e-14,-31.8000000000002,-72,-57.8499999999999,-1.44431026651234,-0.553564478881289,0.420254010411373,0.101725822175729,-0.151401587854035,0.280798955050643,41.1999999999998,60,80.1500000000001,24.3388361958501,33.5009819180526,31.0911647629321,73,132,138,-0.658048762141308,0.930431516186961,1390,46076,47800,35617,2303.8,2390,1780.85,"1859"
"167","lie",9.09473885091216e-14,9.09470415644265e-14,9.09460007303409e-14,-232.6,-424.35,-230.85,-0.210856750504655,2.20907274549754,-0.21111555657741,-0.292785962422062,-1.22413851746229,-0.449250452696861,177.4,220.65,212.15,98.2239117634055,137.522543606494,106.883249143018,410,645,443,-0.618486520729671,0.957837570374813,4839.6,38992,44827,31497,1949.6,2241.35,1574.85,"529"
"1867","lie",1.81898419937543e-13,0,4.54750386652547e-14,-59.6999999999998,-67.75,-40.3,-1.39387581367992,-0.886443812359118,2.43373497102625,-0.0884931461596061,-0.393281927408779,0.993328709441284,48.3000000000002,47.25,65.7,33.0248710105453,31.7338852598324,21.2729133431522,108,115,106,-0.701399102014152,0.847998510348294,1365.5,50094,44475,39226,2504.7,2223.75,1961.3,"399"
"637","sit",-1.819015424398e-13,-9.09494701772928e-14,-4.54733473098656e-14,-93.0500000000002,-137.9,-175.7,-1.13233765102371,-1.23620256079257,-1.08511882920387,0.465638163323906,0.270186705009665,-0.115965359900129,135.95,173.1,140.3,71.7235005163286,95.9319385924482,92.2924984121564,229,311,316,-0.710715951794247,0.926460659235751,4299.5,45901,42618,32014,2295.05,2130.9,1600.7,"1622"
"2051","run",0,1.81893389239463e-13,0,-393,-587.7,-429,0.668491781486061,-0.87474334729051,-1.79181811050572,0.934311421885948,0.557349356725938,0.0356847214992721,727,592.3,459,271.378159149107,339.265631063703,328.506508787557,1120,1180,888,-0.656575988810831,0.951481121697871,15186.2,43180,45194,32000,2159,2259.7,1600,"962"
"1214","run",9.09595315734535e-14,4.5481804086811e-14,4.54636328584002e-14,-1548.1,-1935.8,-1642.05,0.033089012150286,5.6560071667844,-1.05505538066279,-0.789192841466448,-2.04550289699487,-0.470775392657299,1090.9,825.2,1112.95,652.905078939706,539.938456531951,807.192110114797,2639,2761,2755,-0.576610719183843,0.84809894510562,29101.2,35682,39876,35761,1784.1,1993.8,1788.05,"828"
"771","lie",0,1.81900675078062e-13,4.54751254014285e-14,-62,-59.4499999999998,-29.3,-0.836293979651148,-0.828396367577336,-1.03938564816331,-0.168957234291552,0.0723896987506343,0.079683378128534,49,67.5500000000002,30.7,29.563490998189,32.6665368776512,17.8505491585878,111,127,60,-0.703500697859201,0.907961239235991,1284.2,48180,44769,34946,2409,2238.45,1747.3,"257"
"975","lie",0,-9.09492967049452e-14,4.54749952971678e-14,-40.75,-20.4000000000001,-29.8,-1.08670608538956,-1.2577874880112,-1.61381800518713,-0.529502716448751,0.156568582134709,-0.585274903619026,22.25,19.5999999999999,18.2,20.039106503876,12.2362705016469,18.916993196038,63,40,48,-0.709353307746738,0.899127445035508,880,48635,44348,35256,2431.75,2217.4,1762.8,"364"
"1183","lie",9.09502724869005e-14,-1.81898766882238e-13,0,-41.0999999999999,-21.3000000000002,-68.75,-1.27957274415577,-1.13309505967029,0.765180062966591,0.249854319267205,0.0521184229065941,-0.618744761996925,59.9000000000001,22.6999999999998,40.25,30.2043914548513,12.5994987368963,25.0428580006777,101,44,109,-0.554190790939744,0.897955129092572,1079.2,33562,42406,33795,1678.1,2120.3,1689.75,"639"
"957","lie",0,-1.81900198029106e-13,-9.09546743477208e-14,-513.75,-423.55,-441.9,-0.872319424764596,1.6149352225348,1.96072954223005,-0.682453453646906,0.937058199906273,-1.47497943779273,389.25,642.45,235.1,251.260375538582,222.491034709976,153.025591255016,903,1066,677,-0.662300011067169,0.914404282640842,8965.6,45655,46211,35498,2282.75,2310.55,1774.9,"745"
"1504","stand",4.54730003651704e-14,1.81899113826933e-13,4.54740086731908e-14,-54.8,-124.45,-55.05,-0.951882814790979,0.250319707025219,-1.17779138058789,0.181410315014383,-0.157344841226312,-0.203996322915356,58.2,110.55,38.95,32.2026478152929,51.0597946683978,26.5914014594746,113,235,94,-0.57025954960022,0.941098454532672,1726.3,36316,45769,33341,1815.8,2288.45,1667.05,"1775"
"1029","sit",-9.0950684483726e-14,-1.81898289833282e-13,-4.54764698121224e-14,-55.4000000000001,-68.8000000000002,-78.2,-0.741052689409855,-0.372233812896726,-0.838235276296955,-0.0167407964521028,0.995152037464705,-0.00605528615320575,51.5999999999999,161.2,63.8,27.8518637758674,72.4333450400036,38.9474679941828,107,230,142,-0.735789670082523,0.831364571530207,2196,50368,41116,37484,2518.4,2055.8,1874.2,"1738"
"218","run",-4.54802862037695e-14,0,9.09425312833889e-14,-954.7,-822.25,-1128.35,-0.690698728332471,1.57218373720318,0.316969681161759,-0.532848301244339,-0.648584316233503,0.684871267262712,590.3,502.75,1409.65,442.486883540363,288.493888469428,580.728514793907,1545,1325,2538,-0.541327384789702,0.798957693934688,18203.3,32854,39005,39007,1642.7,1950.25,1950.35,"881"
"229","run",9.09522457348544e-14,-1.81897552575805e-13,-9.09494701772928e-14,-861.1,-529.8,-733.15,-0.609933216966974,-0.411320450684673,-1.35725088441879,-0.250139146878569,0.844734485194495,-0.186187733461191,654.9,769.2,597.85,398.51631413479,367.045329195469,427.338553694473,1516,1299,1331,-0.587221608803684,0.881835170873052,19033.6,36282,41096,33923,1814.1,2054.8,1696.15,"1247"
"1837","lie",1.81898419937543e-13,9.09491449166411e-14,9.09499905943356e-14,-30.1999999999998,-10.5999999999999,-18.5999999999999,-1.22951915426542,-1.59028994037594,-0.414374255108489,0.170330104027247,0.1295971194679,0.253275089858077,39.8000000000002,10.4000000000001,20.4000000000001,21.274150363392,7.170113410246,9.38307546933083,70,21,39,-0.6888141854709,0.922297892296337,629.999999999999,47184,45672,34612,2359.2,2283.6,1730.6,"656"
"316","walk",1.81889919792511e-13,-9.09586967377807e-14,9.09439190621697e-14,-307.7,-341.4,-352.85,-0.82600047027504,2.31508919986992,-1.66262124366885,0.880798772795417,1.10243126929278,-0.181275040154023,647.3,575.6,311.15,326.426279256854,187.421113229568,244.539153037752,955,917,664,-0.645423319940322,0.965333584980632,12128.3,41494,44828,31077,2074.7,2241.4,1553.85,"2014"
"1977","lie",1.81896164797024e-13,9.09463476750361e-14,9.09473885091216e-14,-59.6999999999998,-87.5999999999999,-48.8499999999999,-0.865863956976264,-0.724100953693782,0.49444754305917,0.689349306792479,-0.620681309797121,1.21799341247874,94.3000000000002,48.4000000000001,110.15,47.1895394296124,38.3026727114715,43.9871691818373,154,136,159,-0.695239961793838,0.913509324829629,2008,47634,45192,34877,2381.7,2259.6,1743.85,"347"
"827","run",0,1.81890613681901e-13,0,-1166.25,-396.95,-1242.75,-0.351214351883978,-0.531842634378452,-1.3022592843017,-0.68149256516758,0.909385832538804,-0.524074041567911,736.75,944.05,780.25,488.46342049113,393.447712703453,629.592506057855,1903,1341,2023,-0.625419326096973,0.914216133928885,25424.2,42225,44199,34955,2111.25,2209.95,1747.75,"984"
"1806","walk",9.09494701772928e-14,-1.81899634243976e-13,4.54733473098656e-14,-687.1,-256.05,-223.55,0.561195610463486,-1.09332821262115,-1.07093961590056,-0.796160256528128,-0.302374409815915,0.267321408640146,441.9,190.95,322.45,254.518720229708,125.477813094377,155.251061527009,1129,447,546,-0.566603906588005,0.912981397838812,8614.6,34402,42501,32851,1720.1,2125.05,1642.55,"2589"
"618","sit",4.54764264440355e-14,9.09470415644265e-14,0,-153.8,-139.1,-90.75,-0.985704598855755,-0.0329385580356325,-0.956657156054431,-0.246994433951223,0.452396865734524,-0.154677352365485,128.2,189.9,69.25,77.2566467929084,78.9249476934958,44.4343098825316,282,329,160,-0.597793040021886,0.896541783687472,3149.5,35456,40682,32495,1772.8,2034.1,1624.75,"1381"
"1799","walk",0,0,4.54830617613311e-14,-640.5,-242,-412.3,1.36439717321835,-1.12752839424737,-1.52361247872317,-0.989516199006451,-0.062529184802461,-0.116613701095656,405.5,199,358.7,225.603168137516,127.510990238406,246.24401675873,1046,441,771,-0.670865819308734,0.908932628311699,9360,40790,40260,31586,2039.5,2013,1579.3,"2375"
"1015","run",9.09577968499775e-14,0,9.09577968499775e-14,-1373.6,-540.75,-1810.6,0.0890189390396912,3.92625920470055,1.01777239283802,-0.164122298351969,1.89667265786036,-1.22849430798444,1185.4,1780.25,789.4,570.630436216683,523.936906105065,630.205263135917,2559,2321,2600,-0.68109058117248,0.889024795855745,25739.5,47892,43855,36212,2394.6,2192.75,1810.6,"1215"
"2129","sit",9.0949383441119e-14,-1.8189859340989e-13,9.09492533368583e-14,-29.5999999999999,-18.8000000000002,-27.3499999999999,-0.998696508167031,-1.21798206263054,-0.450519344094966,0.0687825758172264,0.222852398141511,-0.619458757063702,40.4000000000001,30.1999999999998,16.6500000000001,20.2442974426718,15.0353968319675,12.1190367864603,70,49,44,-0.709533855964091,0.864611215690318,772.2,49792,44116,37627,2489.6,2205.8,1881.35,"1537"
"2353","stand",-9.09503375390308e-14,0,0,-31.6500000000001,-37,-40.75,-0.420622940130965,0.236029673353729,-1.16899796970969,0.725522183418272,0.620048445763258,-0.00637538058385362,57.3499999999999,54,40.25,26.1378431035398,20.8579153219814,22.1617855066352,89,91,81,-0.650903476373467,0.948039047184874,1105.8,44653,47620,34195,2232.65,2381,1709.75,"1862"
"1049","sit",0,1.81897986256674e-13,9.09505110113784e-14,-28,-57.1999999999998,-40.0999999999999,-0.87930336863699,-0.118208248105129,-0.554728586900409,0.5573576849027,0.0315550139957254,-0.515902341255822,44,60.8000000000002,27.9000000000001,20.5631248905208,26.3250930922531,18.3816269825692,72,118,68,-0.735819016277745,0.866350988866591,1043.4,50200,42244,35902,2510,2112.2,1795.1,"1665"
"1350","walk",0,-9.0948082398512e-14,-4.54782045355984e-14,-645.5,-472.4,-462.2,-0.641968396940843,-0.00420676647743612,-1.18428362349517,-0.726157085915555,-0.42932684917128,-0.315340904261992,430.5,327.6,345.8,315.514867445177,188.692286401348,236.038712257567,1076,800,808,-0.529315777112168,0.856028701084145,11683.6,32550,41428,36024,1627.5,2071.4,1801.2,"2338"
"1294","sit",-9.09468897761223e-14,0,4.54726534204752e-14,-74.1500000000001,-49.5,-74.3,-0.48284420750243,-1.25402160335248,-0.328756442462119,0.148374541160458,-0.211063440906871,0.0864885772398641,82.8499999999999,42.5,77.7,42.8525931168944,29.2331822997159,36.2812116086202,157,92,152,-0.560971984504098,0.902303178611849,1655.2,34003,42470,33546,1700.15,2123.5,1677.3,"1526"
"259","stand",0,-1.81896164797024e-13,-9.09460007303409e-14,-328.25,-337.8,-242.15,-0.657561944999148,1.01781907409267,0.183471330669112,-0.30757497751786,-1.13328227740858,0.251179996976376,236.75,177.2,308.85,148.098784600009,121.959699987548,127.418198733231,565,515,551,-0.579923213392516,0.916401719775942,5957.8,35445,42896,32923,1772.25,2144.8,1646.15,"1849"
"1609","lie",1.81900675078062e-13,-9.09492967049452e-14,4.54729569970835e-14,-47.1999999999998,-11.1500000000001,-60.05,-0.969395062326979,1.26246334198207,-0.981710691495813,0.247191438261188,1.15884228312166,0.0576887185165604,70.8000000000002,25.8499999999999,58.95,32.9937793179898,8.78560425384977,34.4421330105409,118,37,119,-0.73029020202813,0.881929947468824,1209.1,48404,41723,34361,2420.2,2086.15,1718.05,"498"
"646","sit",-4.54769902291652e-14,9.09507712198998e-14,4.54736942545608e-14,-122.95,-74.5999999999999,-68.55,-0.620571572244263,-1.32339831855979,-0.40803491269649,-0.489312447338424,0.0492083973093062,0.394352217476141,77.05,79.4000000000001,79.45,55.5455953059713,46.4637946203957,37.5296023510985,200,154,148,-0.588217667417059,0.900658051314811,2251.1,35099,41232,32671,1754.95,2061.6,1633.55,"1589"
"1314","stand",9.09522457348544e-14,9.09453068409505e-14,-4.54684900841329e-14,-478.1,-697.85,-309.95,-0.158957370037389,-0.139557977321927,0.0281087249921343,0.463585975583978,-0.636617433148784,0.887710792291099,810.9,476.15,623.05,320.854763011816,278.173227929724,249.706243203363,1289,1174,933,-0.620190298092018,0.899033176173587,13338.4,39762,43217,34239,1988.1,2160.85,1711.95,"1776"
"535","lie",0,9.09501640666832e-14,4.54816739825503e-14,-154.75,-104.35,-218.55,-1.01017637136981,-1.50083173471491,-1.21713640351103,0.705079192065966,-0.163004259297575,-0.450797862626196,275.25,97.6500000000001,165.45,135.198830188025,68.9662579588171,116.697754003553,430,202,384,-0.561389772975717,0.869569067410621,5346.6,33875,41087,34731,1693.75,2054.35,1736.55,"740"
"1197","lie",-4.54730003651704e-14,1.81898506673717e-13,-9.09505110113784e-14,-64.2,-30.6999999999998,-63.9000000000001,-1.04823807336683,-0.611633488199972,-0.567008626193082,-0.0327124638423107,0.531692416209364,-0.0548368528083394,59.8,44.3000000000002,66.0999999999999,32.55861111741,20.018675491177,35.2000299042935,124,75,130,-0.54331287701218,0.893327300577109,1397.8,33144,42754,34398,1657.2,2137.7,1719.9,"715"
"1289","sit",9.09477354538169e-14,-1.81898766882238e-13,0,-121.6,-116.3,-214.25,-1.25696651553966,1.09467347491157,-0.571490809012402,0.240442164615823,-0.41594752279781,0.185002095653435,175.4,94.6999999999998,202.75,92.9065178156602,43.4051900850093,103.209482938444,297,211,417,-0.539862377121282,0.878846131459576,3802,32992,42346,35125,1649.6,2117.3,1756.25,"1428"
"2370","stand",1.81900501605714e-13,0,4.5474041199256e-14,-59.6999999999998,-120.25,-107.3,-1.12215538591308,0.414309732659606,-0.236933277522692,-0.173159113521173,0.428645113341447,-0.8568217247636,44.3000000000002,150.75,58.7,30.1419448958634,59.0119301051647,45.0789949918328,104,271,166,-0.686667678920503,0.926621419002038,2019.1,46754,45605,34246,2337.7,2280.25,1712.3,"1825"
"2593","walk",-9.09543274030256e-14,-9.09465211473837e-14,9.09507929039433e-14,-443.4,-274.4,-111.85,-0.611316073100389,-0.710755047000058,-0.957532360933653,-0.26625144890214,-0.717193432932401,0.279445941512501,375.6,141.6,149.15,210.033681509469,133.787105035142,72.2570521052954,819,416,261,-0.611643674803878,0.943449013047854,6488.9,41588,47888,34657,2079.4,2394.4,1732.85,"2354"
