dog,sample,burst-timestamp,sample-timestamp,behaviour,X,Y,Z
kafka,107029,29:50.0,30:07.6,stand,1692,2343,1424
kafka,107030,29:50.0,30:07.7,stand,2440,2534,1456
kafka,107031,29:50.0,30:07.8,stand,2115,2340,1610
kafka,107032,29:50.0,30:07.9,stand,2333,2192,1920
kafka,107044,30:11.0,30:12.0,run,2316,2339,1732
kafka,107045,30:11.0,30:12.1,run,2314,2316,1714
kafka,107046,30:11.0,30:12.2,run,2305,2315,1754
kafka,107047,30:11.0,30:12.3,run,2329,2271,1839
kafka,107048,30:11.0,30:12.4,run,1990,1907,2195
kafka,107049,30:11.0,30:12.5,run,2037,2215,749
kafka,107050,30:11.0,30:12.6,run,1165,2636,928
kafka,107051,30:11.0,30:12.7,run,2398,2521,3036
kafka,107052,30:11.0,30:12.8,run,2899,2220,2219
kafka,107053,30:11.0,30:12.9,run,840,2066,973
kafka,107054,30:11.0,30:13.0,run,1435,1956,1496
kafka,107055,30:11.0,30:13.1,run,2779,1911,3154
kafka,107056,30:11.0,30:13.2,run,2284,1257,3775
kafka,107057,30:11.0,30:13.3,run,1558,2417,304
kafka,107058,30:11.0,30:13.4,run,1715,2471,2153
kafka,107059,30:11.0,30:13.5,run,3234,1626,2144
kafka,107060,30:11.0,30:13.6,run,0,1809,1816
kafka,107061,30:11.0,30:13.7,run,951,2193,1385
kafka,107062,30:11.0,30:13.8,run,4095,2819,1899
kafka,107063,30:11.0,30:13.9,run,1979,1572,3326
kafka,107064,30:11.0,30:14.0,run,2163,2785,193
kafka,107065,30:11.0,30:14.1,run,1928,1735,3017
kafka,107066,30:11.0,30:14.2,run,2877,1527,2886
kafka,107067,30:11.0,30:14.3,run,1111,2678,1138
kafka,107068,30:11.0,30:14.4,run,1509,1859,1133
kafka,107069,30:11.0,30:14.5,run,4095,1772,1723
kafka,107070,30:11.0,30:14.6,run,71,1831,2155
kafka,107071,30:11.0,30:14.7,run,736,2484,1192
kafka,107072,30:11.0,30:14.8,run,3848,2264,2154
kafka,107073,30:11.0,30:14.9,run,1108,1966,2613
kafka,107074,30:11.0,30:15.0,run,1972,2095,2129
kafka,107075,30:11.0,30:15.1,run,1305,2850,1530
kafka,107076,30:11.0,30:15.2,run,0,3006,705
kafka,107077,30:11.0,30:15.3,run,1868,2363,2622
kafka,107078,30:11.0,30:15.4,run,1673,1896,2156
kafka,107079,30:11.0,30:15.5,run,2177,2114,646
kafka,107080,30:11.0,30:15.6,run,1446,3307,1421
kafka,107081,30:11.0,30:15.7,run,1610,2265,1967
kafka,107082,30:11.0,30:15.8,run,2125,1254,3097
kafka,107083,30:11.0,30:15.9,run,3058,1052,2869
kafka,107084,30:11.0,30:16.0,run,1487,2533,1086
kafka,107085,30:11.0,30:16.1,run,2002,2328,1885
kafka,107086,30:11.0,30:16.2,run,1874,1840,1982
kafka,107087,30:11.0,30:16.3,run,2134,1854,272
kafka,107088,30:11.0,30:16.4,run,1603,2980,1504
kafka,107089,30:11.0,30:16.5,run,1814,1908,2176
kafka,107090,30:11.0,30:16.6,run,2066,1918,2235
kafka,107091,30:11.0,30:16.7,run,2851,2082,1689
kafka,107092,30:11.0,30:16.8,run,1328,3119,463
kafka,107093,30:11.0,30:16.9,run,2010,2603,1505
kafka,107094,30:11.0,30:17.0,run,2434,1881,2166
kafka,107095,30:11.0,30:17.1,run,2389,1975,2277
kafka,107096,30:11.0,30:17.2,run,2457,2542,1255
kafka,107097,30:11.0,30:17.3,run,1518,2912,954
kafka,107098,30:11.0,30:17.4,run,1988,1975,2325
kafka,107099,30:11.0,30:17.5,run,2814,2026,2062
kafka,107100,30:11.0,30:17.6,run,2477,1981,2428
kafka,107101,30:11.0,30:17.7,run,650,1883,224
kafka,107102,30:11.0,30:17.8,run,1780,2929,1048
kafka,107103,30:11.0,30:17.9,run,2459,1897,2422
kafka,107104,30:11.0,30:18.0,run,2735,2070,2388
kafka,107105,30:11.0,30:18.1,run,2242,1802,1987
kafka,107106,30:11.0,30:18.2,run,2341,2198,1048
kafka,107107,30:11.0,30:18.3,run,2090,2355,1869
kafka,107108,30:11.0,30:18.4,run,2534,1694,1913
kafka,107109,30:11.0,30:18.5,run,2773,1968,2757
kafka,107110,30:11.0,30:18.6,run,132,2622,692
kafka,107111,30:11.0,30:18.7,run,1686,3311,1076
kafka,107112,30:11.0,30:18.8,run,2373,1894,2302
kafka,107113,30:11.0,30:18.9,run,2634,1939,1997
kafka,107114,30:11.0,30:19.0,run,2326,1945,2312
kafka,107115,30:11.0,30:19.1,run,1362,2495,793
kafka,107116,30:11.0,30:19.2,run,1879,3191,1407
kafka,107117,30:11.0,30:19.3,run,2188,1974,2077
kafka,107118,30:11.0,30:19.4,run,2630,1867,2437
kafka,107119,30:11.0,30:19.5,run,2106,2386,2037
kafka,107120,30:11.0,30:19.6,run,2047,2116,1334
kafka,107121,30:11.0,30:19.7,run,2272,2333,1834
kafka,107122,30:11.0,30:19.8,run,2393,1852,2006
kafka,107123,30:11.0,30:19.9,run,2563,1944,2474
kafka,107124,30:11.0,30:20.0,run,2330,2183,1826
kafka,107125,30:11.0,30:20.1,run,1955,2373,1180
kafka,107126,30:11.0,30:20.3,run,2162,2378,1842
kafka,107127,30:11.0,30:20.4,run,2364,1837,1961
kafka,107128,30:11.0,30:20.5,run,2405,1874,2383
kafka,107129,30:11.0,30:20.6,run,2440,3003,308
kafka,107130,30:11.0,30:20.7,run,1530,3640,1357
kafka,107131,30:11.0,30:20.8,run,2344,1677,2252
kafka,107132,30:11.0,30:20.9,run,2506,1907,2029
kafka,107133,30:11.0,30:21.0,run,2172,1855,2331
kafka,107215,30:31.0,30:31.1,run,1570,2816,1101
kafka,107216,30:31.0,30:31.2,run,2013,2707,1639
kafka,107217,30:31.0,30:31.3,run,3485,1961,2284
kafka,107218,30:31.0,30:31.4,run,383,1536,1362
kafka,107219,30:31.0,30:31.5,run,1315,2478,939
kafka,107220,30:31.0,30:31.6,run,2356,1675,2373
kafka,107221,30:31.0,30:31.7,run,2241,1800,2593
kafka,107222,30:31.0,30:31.8,run,2011,2215,1780
kafka,107223,30:31.0,30:31.9,run,2075,3002,2092
kafka,107224,30:31.0,30:32.0,run,1282,631,3663
kafka,107225,30:31.0,30:32.1,run,989,2488,546
kafka,107226,30:31.0,30:32.2,run,1974,2040,2340
kafka,107227,30:31.0,30:32.3,run,1808,1313,2329
kafka,107228,30:31.0,30:32.4,run,1906,1803,1968
kafka,107229,30:31.0,30:32.5,run,2079,2508,610
kafka,107230,30:31.0,30:32.6,run,1643,2286,1988
kafka,107231,30:31.0,30:32.7,run,1459,1871,3003
kafka,107232,30:31.0,30:32.8,run,4087,1603,3430
kafka,107233,30:31.0,30:32.9,run,784,3417,382
kafka,107234,30:31.0,30:33.0,run,1584,2215,2008
kafka,107235,30:31.0,30:33.1,run,1748,1686,2010
kafka,107236,30:31.0,30:33.2,run,2292,1576,2355
kafka,107237,30:31.0,30:33.3,run,1484,2671,824
kafka,107238,30:31.0,30:33.4,run,2006,2734,1389
kafka,107239,30:31.0,30:33.5,run,2311,2098,2358
kafka,107240,30:31.0,30:33.6,run,2256,2211,2291
kafka,107241,30:31.0,30:33.7,run,2263,2509,1021
kafka,107242,30:31.0,30:33.8,run,1368,2639,994
kafka,107243,30:31.0,30:33.9,run,1967,2081,2029
kafka,107244,30:31.0,30:34.0,run,2549,1887,2079
kafka,107245,30:31.0,30:34.1,run,2684,2276,2475
kafka,107246,30:31.0,30:34.2,run,298,2253,360
kafka,107247,30:31.0,30:34.3,run,1743,2933,1166
kafka,107248,30:31.0,30:34.4,run,2517,1972,2261
kafka,107249,30:31.0,30:34.5,run,2889,1785,2398
kafka,107250,30:31.0,30:34.6,run,2309,1973,2173
kafka,107251,30:31.0,30:34.7,run,1789,2210,911
kafka,107252,30:31.0,30:34.8,run,1970,2570,1621
kafka,107253,30:31.0,30:34.9,run,2377,1724,1954
kafka,107254,30:31.0,30:35.0,run,3137,2013,2569
kafka,107255,30:31.0,30:35.1,run,2030,2059,2166
kafka,107256,30:31.0,30:35.2,run,2169,2169,1308
kafka,107257,30:31.0,30:35.3,run,2288,2313,1793
kafka,107258,30:31.0,30:35.4,run,2343,1758,2019
kafka,107259,30:31.0,30:35.5,run,2754,1820,2666
kafka,107260,30:31.0,30:35.6,run,2124,1841,2894
kafka,107261,30:31.0,30:35.7,run,2053,3029,798
kafka,107262,30:31.0,30:35.8,run,2171,1919,2329
kafka,107263,30:31.0,30:35.9,run,2669,1808,1945
kafka,107264,30:31.0,30:36.0,run,2529,1849,2679
kafka,107274,30:31.0,30:37.0,run,2466,1894,2257
kafka,107275,30:31.0,30:37.1,run,1004,2536,600
kafka,107276,30:31.0,30:37.2,run,1779,3137,1332
kafka,107277,30:31.0,30:37.3,run,2151,1708,2243
kafka,107278,30:31.0,30:37.4,run,2477,2001,2163
kafka,107279,30:31.0,30:37.5,run,2489,1932,2264
kafka,107280,30:31.0,30:37.6,run,1144,2646,979
kafka,107281,30:31.0,30:37.7,run,1937,3014,1530
kafka,107282,30:31.0,30:37.8,run,2229,1915,2049
kafka,107283,30:31.0,30:37.9,run,2352,1933,2200
kafka,107284,30:31.0,30:38.0,run,2513,2365,1791
kafka,107285,30:31.0,30:38.1,run,1469,2693,1209
kafka,107286,30:31.0,30:38.2,run,1907,2887,1482
kafka,107287,30:31.0,30:38.3,run,2213,1959,2160
kafka,107288,30:31.0,30:38.4,run,2406,1958,2284
kafka,107289,30:31.0,30:38.5,run,2735,2377,1406
kafka,107290,30:31.0,30:38.6,run,1764,2552,1266
kafka,107291,30:31.0,30:38.7,run,1794,3092,1254
kafka,107292,30:31.0,30:38.8,run,2111,1763,2407
kafka,107293,30:31.0,30:38.9,run,2350,1991,2171
kafka,107294,30:31.0,30:39.0,run,3105,2586,607
kafka,107295,30:31.0,30:39.1,run,1653,2629,1406
kafka,107296,30:31.0,30:39.2,run,1424,3041,972
kafka,107297,30:31.0,30:39.3,run,2189,2065,1899
kafka,107298,30:31.0,30:39.4,run,2169,1894,2263
kafka,107299,30:31.0,30:39.5,run,3283,2684,472
kafka,107300,30:31.0,30:39.6,run,1809,2534,1452
kafka,107301,30:31.0,30:39.7,run,1926,2014,2297
kafka,107302,30:31.0,30:39.8,run,1461,2908,913
kafka,107303,30:31.0,30:39.9,run,2080,2211,1968
kafka,107304,30:31.0,30:40.1,run,2027,2047,2071
kafka,107305,30:31.0,30:40.1,run,3435,1973,1516
kafka,107306,30:31.0,30:40.3,run,1759,2384,1711
kafka,107307,30:31.0,30:40.4,run,2000,2267,1728
kafka,107308,30:31.0,30:40.5,run,2743,2276,2175
kafka,107309,30:31.0,30:40.6,run,1723,2176,1757
kafka,107310,30:31.0,30:40.7,run,2184,2489,1355
kafka,107311,30:31.0,30:40.8,run,2112,2178,1608
kafka,107312,30:31.0,30:40.9,run,2565,2009,1808
kafka,107313,30:31.0,30:41.0,run,1910,2181,1627
kafka,107324,30:31.0,30:42.1,stand,1876,2474,1734
kafka,107325,30:31.0,30:42.2,stand,2589,1558,1883
kafka,107326,30:31.0,30:42.3,stand,2324,2268,1628
kafka,107327,30:31.0,30:42.4,stand,2327,2621,1878
kafka,107328,30:31.0,30:42.5,stand,2524,2053,1901
kafka,107329,30:31.0,30:42.6,stand,2396,1703,1754
kafka,107330,30:31.0,30:42.7,stand,2325,1980,1761
kafka,107331,30:31.0,30:42.8,stand,2426,3008,2111
kafka,107332,30:31.0,30:42.9,stand,2743,2941,2110
kafka,107333,30:31.0,30:43.0,stand,1577,1741,1608
kafka,107334,30:31.0,30:43.1,stand,2798,1366,1814
kafka,107335,30:31.0,30:43.2,stand,2218,2475,1954
kafka,107336,30:31.0,30:43.3,stand,2400,2667,1917
kafka,107337,30:31.0,30:43.4,stand,2558,2110,1816
kafka,107338,30:31.0,30:43.5,stand,2373,2049,1741
kafka,107339,30:31.0,30:43.6,stand,2307,2392,1747
kafka,107340,30:31.0,30:43.7,stand,2320,2346,1711
kafka,107341,30:31.0,30:43.8,stand,2381,2374,1740
kafka,107342,30:31.0,30:43.9,stand,2343,2294,1743
kafka,107343,30:31.0,30:44.0,stand,2591,1956,2184
kafka,107344,30:31.0,30:44.1,stand,1835,2249,2111
kafka,107345,30:31.0,30:44.2,stand,2426,2351,1561
kafka,107346,30:31.0,30:44.3,stand,2174,2445,1624
kafka,107347,30:31.0,30:44.4,stand,2321,2282,1678
kafka,107348,30:31.0,30:44.5,stand,2443,2083,1953
kafka,107349,30:31.0,30:44.6,stand,2428,2365,1799
kafka,107350,30:31.0,30:44.7,stand,2452,2341,1907
kafka,107351,30:31.0,30:44.8,stand,2404,2096,1760
kafka,107352,30:31.0,30:44.9,stand,2457,2313,1836
kafka,107353,30:31.0,30:45.0,stand,2356,2337,1720
kafka,107354,30:31.0,30:45.1,stand,2485,2244,1973
kafka,107355,30:31.0,30:45.2,stand,2464,2200,1877
kafka,107356,30:31.0,30:45.3,stand,2444,2303,1816
kafka,107357,30:31.0,30:45.4,stand,2396,2285,1767
kafka,107358,30:31.0,30:45.5,stand,2423,2257,1796
kafka,107359,30:31.0,30:45.6,stand,2425,2270,1744
kafka,107360,30:31.0,30:45.7,stand,2722,2310,1916
kafka,107361,30:31.0,30:45.8,stand,1946,2035,1616
kafka,107362,30:31.0,30:45.9,stand,2711,2398,1690
kafka,107363,30:31.0,30:46.0,stand,2239,2269,1671
kafka,107364,30:31.0,30:46.1,stand,2518,2096,1857
kafka,107365,30:31.0,30:46.2,stand,2428,2276,1833
kafka,107366,30:31.0,30:46.3,stand,2593,2302,1951
kafka,107367,30:31.0,30:46.4,stand,2263,2159,1517
kafka,107368,30:31.0,30:46.5,stand,2745,2025,1656
kafka,107369,30:31.0,30:46.6,stand,2395,2322,1558
kafka,107370,30:31.0,30:46.7,stand,2584,1970,2187
kafka,107371,30:31.0,30:46.8,stand,2239,2317,1535
kafka,107372,30:31.0,30:46.9,stand,2535,2370,1900
kafka,107373,30:31.0,30:47.0,stand,2346,2252,1729
kafka,107374,30:31.0,30:47.1,stand,3057,2171,2397
kafka,107375,30:31.0,30:47.2,stand,1925,2335,2097
kafka,107376,30:31.0,30:47.3,stand,2126,2359,1727
kafka,107377,30:31.0,30:47.4,stand,2569,2350,1646
kafka,107378,30:31.0,30:47.5,stand,2252,2224,1796
kafka,107379,30:31.0,30:47.6,stand,3013,1768,2103
kafka,107380,30:31.0,30:47.7,stand,1612,2523,1731
kafka,107381,30:31.0,30:47.8,stand,3272,2311,1634
kafka,107382,30:31.0,30:47.9,stand,2125,2232,1655
kafka,107383,30:31.0,30:48.0,stand,2490,2364,1802
kafka,107384,30:31.0,30:48.1,stand,3186,1922,2749
kafka,107385,30:31.0,30:48.2,stand,2055,2058,2202
kafka,107386,30:31.0,30:48.3,stand,2153,2078,1777
kafka,107387,30:31.0,30:48.4,stand,2559,2375,1739
kafka,107388,30:31.0,30:48.5,stand,2310,2342,1725
kafka,107389,30:31.0,30:48.6,stand,2445,2209,1948
kafka,107390,30:31.0,30:48.7,stand,3316,2227,1864
kafka,107391,30:31.0,30:48.8,stand,1899,2070,1868
kafka,107392,30:31.0,30:48.9,stand,2706,2463,1795
kafka,107393,30:31.0,30:49.0,stand,2407,2074,2053
kafka,107395,30:52.0,30:52.1,run,1750,1714,2429
kafka,107396,30:52.0,30:52.2,run,1397,1814,1056
kafka,107397,30:52.0,30:52.3,run,2236,1820,3614
kafka,107398,30:52.0,30:52.4,run,2923,1660,3130
kafka,107399,30:52.0,30:52.5,run,312,1970,305
kafka,107400,30:52.0,30:52.6,run,1680,2798,1469
kafka,107401,30:52.0,30:52.7,run,3972,1645,2274
kafka,107402,30:52.0,30:52.8,run,1024,1630,2317
kafka,107403,30:52.0,30:52.9,run,1193,2597,1222
kafka,107404,30:52.0,30:53.0,run,2718,1140,3463
kafka,107405,30:52.0,30:53.1,run,2785,1521,3137
kafka,107406,30:52.0,30:53.2,run,1248,2294,501
kafka,107407,30:52.0,30:53.3,run,1769,2668,1601
kafka,107408,30:52.0,30:53.4,run,4093,2022,2236
kafka,107409,30:52.0,30:53.5,run,1591,1782,2457
kafka,107410,30:52.0,30:53.6,run,3374,2905,174
kafka,107411,30:52.0,30:53.7,run,2234,2042,1807
kafka,107412,30:52.0,30:53.8,run,2983,1995,1853
kafka,107413,30:52.0,30:53.9,run,0,1737,1891
kafka,107414,30:52.0,30:54.0,run,1207,2841,829
kafka,107415,30:52.0,30:54.1,run,2370,1845,2113
kafka,107416,30:52.0,30:54.2,run,1455,1769,2260
kafka,107417,30:52.0,30:54.3,run,2659,2949,108
kafka,107418,30:52.0,30:54.4,run,338,3158,772
kafka,107419,30:52.0,30:54.5,run,1424,972,3200
kafka,107420,30:52.0,30:54.6,run,1787,1365,834
kafka,107421,30:52.0,30:54.7,run,1644,3429,1473
kafka,107422,30:52.0,30:54.8,run,2184,2251,1945
kafka,107423,30:52.0,30:54.9,run,1841,1605,2315
kafka,107424,30:52.0,30:55.0,run,2307,2056,2386
kafka,107425,30:52.0,30:55.1,run,504,2361,33
kafka,107426,30:52.0,30:55.2,run,1675,2557,1468
kafka,107427,30:52.0,30:55.3,run,1920,1976,2068
kafka,107428,30:52.0,30:55.4,run,1967,1753,2432
kafka,107429,30:52.0,30:55.5,run,2728,1948,1057
kafka,107430,30:52.0,30:55.6,run,1523,2964,1024
kafka,107431,30:52.0,30:55.7,run,2070,1874,2169
kafka,107432,30:52.0,30:55.8,run,2400,1801,2079
kafka,107433,30:52.0,30:55.9,run,2305,2235,2150
kafka,107434,30:52.0,30:56.0,run,1257,2419,555
kafka,107435,30:52.0,30:56.1,run,2041,2488,1204
kafka,107436,30:52.0,30:56.2,run,2519,1878,2270
kafka,107437,30:52.0,30:56.3,run,2518,2095,2536
kafka,107438,30:52.0,30:56.4,run,2642,2178,1249
kafka,107439,30:52.0,30:56.5,run,1914,2772,1072
kafka,107440,30:52.0,30:56.6,run,2151,2264,2173
kafka,107441,30:52.0,30:56.7,run,3061,1891,2194
kafka,107442,30:52.0,30:56.8,run,2203,2016,2359
kafka,107443,30:52.0,30:56.9,run,850,2294,519
kafka,107444,30:52.0,30:57.0,run,1679,3651,1069
kafka,107445,30:52.0,30:57.1,run,2218,1700,2312
kafka,107446,30:52.0,30:57.2,run,2851,1993,2075
kafka,107447,30:52.0,30:57.3,run,2371,1949,2162
kafka,107448,30:52.0,30:57.4,run,1834,2380,1126
kafka,107449,30:52.0,30:57.5,run,2068,2691,1714
kafka,107450,30:52.0,30:57.6,run,2391,1926,2024
kafka,107451,30:52.0,30:57.7,run,2623,1840,2599
kafka,107452,30:52.0,30:57.8,run,2194,2446,1846
kafka,107453,30:52.0,30:57.9,run,2016,2556,1199
kafka,107454,30:52.0,30:58.0,run,2131,2039,2089
kafka,107464,30:52.0,30:59.0,run,2198,1731,2370
kafka,107465,30:52.0,30:59.1,run,2594,1925,2020
kafka,107466,30:52.0,30:59.2,run,2441,1949,2281
kafka,107467,30:52.0,30:59.3,run,1044,2516,1223
kafka,107468,30:52.0,30:59.4,run,1357,3393,914
kafka,107469,30:52.0,30:59.5,run,2233,1777,2230
kafka,107470,30:52.0,30:59.6,run,2567,1837,2043
kafka,107471,30:52.0,30:59.7,run,2342,2004,2262
kafka,107472,30:52.0,30:59.8,run,820,2473,886
kafka,107473,30:52.0,30:59.9,run,1149,3288,1055
kafka,107474,30:52.0,31:00.0,run,2186,1841,2034
kafka,107475,30:52.0,31:00.1,run,2425,1811,1986
kafka,107476,30:52.0,31:00.2,run,2358,1984,2171
kafka,107477,30:52.0,31:00.3,run,1073,2145,1102
kafka,107478,30:52.0,31:00.4,run,1223,3351,1265
kafka,107479,30:52.0,31:00.5,run,2041,2084,1784
kafka,107480,30:52.0,31:00.6,run,2175,1926,2091
kafka,107481,30:52.0,31:00.7,run,2708,2415,1018
kafka,107482,30:52.0,31:00.8,run,1808,2553,1443
kafka,107483,30:52.0,31:00.9,run,1535,2418,1687
kafka,107484,30:52.0,31:01.0,run,1735,2638,1228
kafka,107485,30:52.0,31:01.1,run,1865,2194,1861
kafka,107486,30:52.0,31:01.3,run,2110,1883,2160
kafka,107487,30:52.0,31:01.4,run,1909,2537,1262
kafka,107488,30:52.0,31:01.5,run,1997,2284,1663
kafka,107489,30:52.0,31:01.6,run,1975,2260,1796
kafka,107490,30:52.0,31:01.7,run,1827,2484,1416
kafka,107491,30:52.0,31:01.8,run,1874,2425,1643
kafka,107492,30:52.0,31:01.9,run,2058,2321,1849
kafka,107493,30:52.0,31:02.0,run,1660,2093,1521
kafka,107514,30:52.0,31:04.1,lie,2194,2257,1577
kafka,107515,30:52.0,31:04.2,lie,2216,2272,1644
kafka,107516,30:52.0,31:04.3,lie,2281,2308,1633
kafka,107517,30:52.0,31:04.4,lie,2242,2295,1650
kafka,107518,30:52.0,31:04.5,lie,2263,2281,1684
kafka,107519,30:52.0,31:04.6,lie,2259,2358,1651
kafka,107520,30:52.0,31:04.7,lie,2309,2304,1632
kafka,107521,30:52.0,31:04.8,lie,2212,2099,1629
kafka,107522,30:52.0,31:04.9,lie,2239,2279,1646
kafka,107523,30:52.0,31:05.0,lie,2231,2339,1729
kafka,107524,30:52.0,31:05.1,lie,2384,2397,1681
kafka,107525,30:52.0,31:05.2,lie,2293,2266,1688
kafka,107526,30:52.0,31:05.3,lie,2237,2317,1639
kafka,107527,30:52.0,31:05.4,lie,2202,2342,1652
kafka,107528,30:52.0,31:05.5,lie,2201,2317,1656
kafka,107529,30:52.0,31:05.6,lie,2155,2326,1633
kafka,107530,30:52.0,31:05.7,lie,2203,2315,1636
kafka,107531,30:52.0,31:05.8,lie,2231,2298,1648
kafka,107532,30:52.0,31:05.9,lie,2250,2273,1785
kafka,107533,30:52.0,31:06.0,lie,2259,2319,1694
kafka,107534,30:52.0,31:06.1,lie,2175,2360,1622
kafka,107535,30:52.0,31:06.2,lie,2208,2313,1638
kafka,107536,30:52.0,31:06.3,lie,2182,2356,1636
kafka,107537,30:52.0,31:06.4,lie,2227,2360,1645
kafka,107538,30:52.0,31:06.5,lie,2200,2306,1680
kafka,107539,30:52.0,31:06.6,lie,2225,2331,1676
kafka,107540,30:52.0,31:06.7,lie,2259,2306,1682
kafka,107541,30:52.0,31:06.8,lie,2218,2287,1656
kafka,107542,30:52.0,31:06.9,lie,2237,2345,1647
kafka,107543,30:52.0,31:07.0,lie,2225,2298,1686
kafka,107544,30:52.0,31:07.1,lie,2223,2307,1666
kafka,107545,30:52.0,31:07.2,lie,2228,2304,1647
kafka,107546,30:52.0,31:07.3,lie,2253,2333,1606
kafka,107547,30:52.0,31:07.4,lie,2225,2301,1659
kafka,107548,30:52.0,31:07.5,lie,2214,2313,1673
kafka,107549,30:52.0,31:07.6,lie,2195,2305,1663
kafka,107550,30:52.0,31:07.7,lie,2185,2288,1642
kafka,107551,30:52.0,31:07.8,lie,2225,2340,1639
kafka,107552,30:52.0,31:07.9,lie,2176,2296,1652
kafka,107553,30:52.0,31:08.0,lie,2121,2325,1642
kafka,107554,30:52.0,31:08.1,lie,2075,2349,1569
kafka,107555,30:52.0,31:08.2,lie,2112,2301,1662
kafka,107556,30:52.0,31:08.3,lie,2073,2306,1574
kafka,107557,30:52.0,31:08.4,lie,2049,2292,1598
kafka,107558,30:52.0,31:08.5,lie,2082,2281,1577
kafka,107559,30:52.0,31:08.6,lie,2037,2317,1565
kafka,107560,30:52.0,31:08.7,lie,2182,2330,1723
kafka,107561,30:52.0,31:08.8,lie,2133,2312,1629
kafka,107562,30:52.0,31:08.9,lie,2084,2326,1587
kafka,107563,30:52.0,31:09.0,lie,2079,2314,1633
kafka,107564,30:52.0,31:09.1,lie,2241,2472,1721
kafka,107565,30:52.0,31:09.2,lie,2139,2319,1644
kafka,107566,30:52.0,31:09.3,lie,2148,2301,1607
kafka,107567,30:52.0,31:09.4,lie,2124,2313,1623
kafka,107568,30:52.0,31:09.5,lie,2126,2340,1598
kafka,107569,30:52.0,31:09.6,lie,2216,2292,1648
kafka,107570,30:52.0,31:09.7,lie,2154,2282,1675
kafka,107571,30:52.0,31:09.8,lie,2141,2282,1638
kafka,107572,30:52.0,31:09.9,lie,2146,2346,1622
kafka,107573,30:52.0,31:10.0,lie,2070,2273,1616
kafka,107574,31:13.0,31:13.0,lie,2101,2354,1679
kafka,107575,31:13.0,31:13.1,lie,2038,2385,1637
kafka,107576,31:13.0,31:13.2,lie,2059,2396,1628
kafka,107577,31:13.0,31:13.3,lie,1899,2287,1614
kafka,107578,31:13.0,31:13.4,lie,2141,2409,1630
kafka,107579,31:13.0,31:13.5,lie,2036,2319,1639
kafka,107580,31:13.0,31:13.6,lie,2070,2408,1589
kafka,107581,31:13.0,31:13.7,lie,2120,2309,1618
kafka,107582,31:13.0,31:13.8,lie,2164,2304,1601
kafka,107583,31:13.0,31:13.9,lie,2239,2359,1640
kafka,107584,31:13.0,31:14.0,lie,2213,2267,1738
kafka,107585,31:13.0,31:14.1,lie,2473,1913,2119
kafka,107586,31:13.0,31:14.2,lie,2669,2094,2100
kafka,107587,31:13.0,31:14.3,lie,1915,2232,1484
kafka,107588,31:13.0,31:14.4,lie,2249,2263,1518
kafka,107589,31:13.0,31:14.5,lie,2374,2319,1748
kafka,107590,31:13.0,31:14.6,lie,2362,2191,1732
kafka,107591,31:13.0,31:14.7,lie,2325,2307,1699
kafka,107592,31:13.0,31:14.8,lie,2325,2175,1647
kafka,107593,31:13.0,31:14.9,lie,2301,2179,1608
kafka,107594,31:13.0,31:15.0,lie,2299,2187,1662
kafka,107595,31:13.0,31:15.1,lie,2336,2200,1669
kafka,107596,31:13.0,31:15.2,lie,2342,2218,1675
kafka,107597,31:13.0,31:15.3,lie,2339,2180,1665
kafka,107598,31:13.0,31:15.4,lie,2328,2213,1624
kafka,107599,31:13.0,31:15.5,lie,2317,2198,1670
kafka,107600,31:13.0,31:15.6,lie,2331,2189,1690
kafka,107601,31:13.0,31:15.7,lie,2325,2213,1669
kafka,107602,31:13.0,31:15.8,lie,2315,2197,1645
kafka,107603,31:13.0,31:15.9,lie,2358,2233,1617
kafka,107604,31:13.0,31:16.0,lie,2363,2168,1687
kafka,107605,31:13.0,31:16.1,lie,2353,2197,1679
kafka,107606,31:13.0,31:16.2,lie,2324,2193,1661
kafka,107607,31:13.0,31:16.3,lie,2287,2174,1648
kafka,107608,31:13.0,31:16.4,lie,2333,2199,1653
kafka,107609,31:13.0,31:16.5,lie,2346,2160,1699
kafka,107610,31:13.0,31:16.6,lie,2347,2215,1675
kafka,107611,31:13.0,31:16.7,lie,2341,2215,1670
kafka,107612,31:13.0,31:16.8,lie,2344,2251,1613
kafka,107613,31:13.0,31:16.9,lie,2342,2218,1697
kafka,107614,31:13.0,31:17.0,lie,2342,2215,1688
kafka,107615,31:13.0,31:17.1,lie,2313,2240,1679
kafka,107616,31:13.0,31:17.2,lie,2288,2230,1672
kafka,107617,31:13.0,31:17.3,lie,2341,2260,1655
kafka,107618,31:13.0,31:17.4,lie,2364,2188,1717
kafka,107619,31:13.0,31:17.5,lie,2350,2224,1698
kafka,107620,31:13.0,31:17.6,lie,2334,2231,1666
kafka,107621,31:13.0,31:17.7,lie,2328,2276,1623
kafka,107622,31:13.0,31:17.8,lie,2335,2231,1692
kafka,107623,31:13.0,31:17.9,lie,2332,2255,1693
kafka,107624,31:13.0,31:18.0,lie,2288,2270,1673
kafka,107625,31:13.0,31:18.1,lie,2257,2260,1636
kafka,107626,31:13.0,31:18.2,lie,2304,2287,1669
kafka,107627,31:13.0,31:18.3,lie,2327,2264,1718
kafka,107628,31:13.0,31:18.4,lie,2297,2287,1688
kafka,107629,31:13.0,31:18.5,lie,2269,2256,1668
kafka,107630,31:13.0,31:18.6,lie,2318,2301,1649
