"","type","tag.serial.number","burst.start.timestamp","annotation","eobs_acceleration_sampling_frequency_per_axis","sample.timestamp","acceleration.x","acceleration.y","acceleration.z"
"2316","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.100",1881,2152,1547
"2317","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.200",1977,1955,1683
"2318","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.300",1721,2127,1613
"2319","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.400",1817,2006,1531
"2320","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.500",1886,2204,1568
"2321","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.600",1978,2111,1563
"2322","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.700",1770,1992,1662
"2323","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.800",1866,2207,1523
"2324","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:20.900",1863,2024,1637
"2325","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.000",1860,2086,1475
"2326","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.100",1868,2212,1529
"2327","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.200",1935,2069,1525
"2328","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.300",2024,2201,1621
"2329","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.400",1948,2166,1605
"2330","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.500",2016,2076,1540
"2331","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.600",1972,2133,1540
"2332","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.700",1958,1973,1616
"2333","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.800",1846,2130,1533
"2334","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:21.900",1894,2024,1504
"2335","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:22.000",1933,2194,1570
"2336","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:22.100",2040,2191,1588
"2337","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:22.200",1807,1973,1530
"2338","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:22.300",1986,2232,1548
"2339","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:22.400",1976,2000,1626
"2340","acc",0,"2020-07-21 06:32:20.000","keep",10,"2020-07-21 06:32:22.500",2038,2130,1467
"2341","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.000",1877,2062,1593
"2342","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.100",1930,2069,1522
"2343","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.200",1879,2255,1602
"2344","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.300",1908,2070,1545
"2345","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.400",1918,2279,1547
"2346","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.500",1696,2142,1567
"2347","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.600",1819,2125,1567
"2348","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.700",1916,2110,1577
"2349","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.800",1980,1921,1585
"2350","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:40.900",1732,2254,1623
"2351","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.000",1878,2019,1543
"2352","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.100",1871,2252,1584
"2353","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.200",1939,2083,1503
"2354","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.300",1907,2029,1567
"2355","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.400",1908,2215,1521
"2356","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.500",1924,2045,1656
"2357","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.600",1800,2138,1515
"2358","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.700",2031,2163,1516
"2359","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.800",1881,2192,1567
"2360","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:41.900",1970,2206,1596
"2361","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:42.000",1813,2070,1624
"2362","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:42.100",1900,2222,1518
"2363","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:42.200",1912,2062,1570
"2364","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:42.300",1924,2082,1504
"2365","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:42.400",1859,2251,1561
"2366","acc",0,"2020-07-21 06:32:40.000","keep",10,"2020-07-21 06:32:42.500",1999,2075,1529
"2367","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.000",1692,1963,1648
"2368","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.100",1839,2253,1508
"2369","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.200",1896,2067,1618
"2370","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.300",1787,2166,1500
"2371","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.400",1860,2197,1551
"2372","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.500",1915,2130,1569
"2373","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.600",1965,2233,1664
"2374","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.700",1729,2175,1635
"2375","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.800",1917,2110,1576
"2376","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:08.900",1839,2153,1530
"2377","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.000",2022,2101,1522
"2378","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.100",1823,2163,1700
"2379","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.200",1960,2107,1578
"2380","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.300",1817,2230,1703
"2381","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.400",2023,2268,1492
"2382","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.500",1722,1992,1642
"2383","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.600",1867,2325,1514
"2384","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.700",1870,2135,1700
"2385","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.800",1776,2065,1597
"2386","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:09.900",1776,2228,1555
"2387","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:10.000",1753,2083,1566
"2388","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:10.100",1707,2325,1369
"2389","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:10.200",1571,2050,1571
"2390","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:10.300",1715,1997,1611
"2391","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:10.400",1803,2188,1560
"2392","acc",0,"2020-07-21 06:33:08.000","keep",10,"2020-07-21 06:33:10.500",1774,1951,1624
"2393","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.000",1907,2210,1606
"2394","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.100",1904,2018,1524
"2395","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.200",1907,2187,1541
"2396","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.300",1957,1994,1617
"2397","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.400",1800,2208,1689
"2398","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.500",1881,2087,1606
"2399","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.600",1787,2341,1618
"2400","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.700",1884,2057,1623
"2401","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.800",1661,1992,1548
"2402","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:20.900",1809,2204,1526
"2403","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.000",1771,2134,1711
"2404","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.100",1705,2263,1680
"2405","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.200",1802,2001,1542
"2406","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.300",1825,2240,1639
"2407","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.400",1837,2190,1563
"2408","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.500",1826,2083,1565
"2409","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.600",1913,2183,1567
"2410","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.700",1876,2055,1621
"2411","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.800",1688,2328,1714
"2412","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:21.900",1890,2001,1574
"2413","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:22.000",1908,2270,1629
"2414","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:22.100",2056,2237,1535
"2415","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:22.200",1855,2013,1559
"2416","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:22.300",1945,2262,1551
"2417","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:22.400",1886,2107,1623
"2418","acc",0,"2020-07-21 06:33:20.000","keep",10,"2020-07-21 06:33:22.500",1743,2200,1596
"2419","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.000",1973,2264,1587
"2420","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.100",2055,2281,1587
"2421","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.200",1803,2129,1580
"2422","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.300",1974,2148,1555
"2423","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.400",2099,2161,1631
"2424","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.500",1825,2378,1607
"2425","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.600",1897,2150,1514
"2426","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.700",2022,2276,1622
"2427","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.800",1790,2219,1556
"2428","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:40.900",1887,2155,1528
"2429","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.000",1840,2179,1538
"2430","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.100",1936,2207,1584
"2431","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.200",1886,2343,1581
"2432","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.300",1990,2166,1567
"2433","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.400",1811,2263,1637
"2434","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.500",2052,2271,1599
"2435","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.600",1899,2079,1556
"2436","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.700",1935,2303,1575
"2437","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.800",1884,2096,1631
"2438","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:41.900",1930,2163,1475
"2439","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:42.000",1870,2297,1629
"2440","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:42.100",1956,2136,1608
"2441","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:42.200",1887,2249,1740
"2442","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:42.300",1822,2235,1647
"2443","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:42.400",1575,2010,1605
"2444","acc",0,"2020-07-21 06:33:40.000","keep",10,"2020-07-21 06:33:42.500",1727,2220,1558
"2445","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.000",1684,2279,1557
"2446","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.100",2028,2218,1631
"2447","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.200",1895,2284,1710
"2448","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.300",1902,2282,1499
"2449","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.400",1723,2168,1624
"2450","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.500",1867,2326,1570
"2451","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.600",1969,2138,1643
"2452","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.700",1743,2295,1495
"2453","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.800",1977,2313,1558
"2454","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:09.900",1956,2207,1610
"2455","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.000",2071,2302,1663
"2456","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.100",2044,2276,1589
"2457","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.200",1980,2177,1529
"2458","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.300",1953,2200,1594
"2459","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.400",1994,2146,1660
"2460","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.500",1824,2343,1579
"2461","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.600",1959,2228,1558
"2462","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.700",2083,2209,1656
"2463","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.800",2013,2255,1645
"2464","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:10.900",1825,2152,1519
"2465","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:11.000",1903,2248,1542
"2466","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:11.100",1980,2136,1626
"2467","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:11.200",2023,2249,1521
"2468","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:11.300",1795,2325,1625
"2469","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:11.400",1918,2165,1549
"2470","acc",0,"2020-07-21 06:34:09.000","keep",10,"2020-07-21 06:34:11.500",1945,2288,1703
"2471","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.000",1904,2153,1561
"2472","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.100",1828,2327,1663
"2473","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.200",2092,2281,1624
"2474","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.300",1858,1988,1583
"2475","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.400",1841,2360,1590
"2476","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.500",1954,2185,1684
"2477","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.600",1739,2288,1551
"2478","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.700",1965,2245,1571
"2479","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.800",1846,2269,1649
"2480","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:20.900",2000,2370,1749
"2481","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.000",1650,2106,1624
"2482","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.100",1795,2272,1544
"2483","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.200",1959,2227,1565
"2484","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.300",1571,2176,1628
"2485","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.400",1796,2370,1639
"2486","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.500",1840,2219,1605
"2487","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.600",1777,2331,1624
"2488","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.700",1547,2178,1608
"2489","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.800",1793,2360,1603
"2490","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:21.900",1847,2175,1671
"2491","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:22.000",1762,2021,1681
"2492","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:22.100",1560,2365,1725
"2493","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:22.200",1838,2197,1647
"2494","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:22.300",1896,2208,1723
"2495","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:22.400",1588,2262,1597
"2496","acc",0,"2020-07-21 06:34:20.000","keep",10,"2020-07-21 06:34:22.500",1532,2054,1584
"2497","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.000",1990,2388,1700
"2498","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.100",1709,2121,1624
"2499","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.200",1834,2404,1566
"2500","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.300",1892,2178,1630
"2501","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.400",1940,2192,1581
"2502","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.500",1845,2498,1657
"2503","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.600",1954,2239,1584
"2504","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.700",1905,2328,1667
"2505","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.800",2066,2310,1668
"2506","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:40.900",1919,2253,1513
"2507","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.000",1926,2288,1628
"2508","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.100",1965,2126,1705
"2509","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.200",1722,2347,1562
"2510","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.300",1936,2169,1525
"2511","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.400",1890,2359,1633
"2512","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.500",2006,2345,1658
"2513","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.600",1765,2126,1632
"2514","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.700",1862,2339,1571
"2515","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.800",1871,2143,1688
"2516","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:41.900",1718,2267,1528
"2517","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:42.000",1975,2383,1553
"2518","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:42.100",1926,2253,1621
"2519","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:42.200",1971,2379,1667
"2520","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:42.300",1628,2307,1621
"2521","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:42.400",1894,2292,1566
"2522","acc",0,"2020-07-21 06:34:40.000","keep",10,"2020-07-21 06:34:42.500",1929,2203,1629
"2523","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.000",1897,2364,1669
"2524","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.100",2329,2215,1498
"2525","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.200",2138,2246,1610
"2526","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.300",2112,2335,1698
"2527","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.400",2050,2196,1686
"2528","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.500",2067,2255,1602
"2529","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.600",2011,2507,1594
"2530","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.700",1869,2315,1630
"2531","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.800",1989,2377,1695
"2532","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:08.900",1720,2168,1618
"2533","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.000",1801,2330,1507
"2534","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.100",1881,2203,1667
"2535","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.200",1885,2351,1613
"2536","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.300",1941,2438,1644
"2537","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.400",1901,2185,1608
"2538","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.500",1961,2326,1746
"2539","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.600",1657,2138,1588
"2540","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.700",1809,2479,1570
"2541","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.800",1918,2270,1683
"2542","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:09.900",1923,2087,1603
"2543","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:10.000",1940,2333,1611
"2544","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:10.100",1895,2320,1632
"2545","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:10.200",1940,2386,1741
"2546","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:10.300",1555,2120,1544
"2547","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:10.400",1798,2330,1573
"2548","acc",0,"2020-07-21 06:35:08.000","keep",10,"2020-07-21 06:35:10.500",1947,2242,1606
"2549","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.000",1840,2458,1592
"2550","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.100",1915,2173,1665
"2551","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.200",1830,2315,1599
"2552","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.300",1977,2457,1599
"2553","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.400",1939,2241,1576
"2554","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.500",1944,2360,1693
"2555","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.600",1720,2264,1649
"2556","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.700",1880,2372,1588
"2557","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.800",1949,2249,1608
"2558","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:20.900",1943,2164,1639
"2559","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.000",1797,2405,1745
"2560","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.100",1882,2220,1568
"2561","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.200",1860,2383,1685
"2562","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.300",1954,2251,1590
"2563","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.400",1831,2233,1582
"2564","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.500",1947,2270,1644
"2565","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.600",1888,2089,1740
"2566","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.700",1652,2400,1643
"2567","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.800",1900,2181,1628
"2568","acc",0,"2020-07-21 06:35:20.000","keep",10,"2020-07-21 06:35:21.900",1778,2311,1721
