"","dog","behaviour","index","mean.X","mean.Y","mean.Z","min.X","min.Y","min.Z","kurt.X","kurt.Y","kurt.Z","skew.X","skew.Y","skew.Z","max.X","max.Y","max.Z","sd.X","sd.Y","sd.Z","range.X","range.Y","range.Z","pitch","roll","odba"
"2073","newguys","run",473,2365.3,2374.95,1794.4,1903,1976,1374,-1.09925519937377,-1.03127733450754,-1.47620023289439,0.536730577556263,0.553368941896999,-0.0310241374266572,2960,3027,2149,337.801732568552,332.794938442026,236.1129078707,1057,1051,775,0.132469791132802,0.648120865690602,15315
"2074","newguys","run",474,2413.65,2376.4,1823.9,1904,1884,1313,-1.01385123032069,-1.17349541073027,-0.592862362126277,0.036188626797875,0.294401639468595,0.0361729422191438,2906,3129,2358,283.193308536766,382.558753657526,255.654968967737,1002,1245,1045,-0.00200561992768578,0.164300559187485,14932.9
"2075","newguys","run",475,2478.05,2352.65,1845.2,1826,1924,1124,-1.02651117408558,-0.716772578267387,0.443837481914351,0.399598257932578,0.675492688610802,-1.0299661152243,3319,3029,2188,425.135083795356,325.478154332005,269.188370750611,1493,1105,1064,0.162922537490917,0.394298944887907,16180
"2076","newguys","run",476,2292.15,2309.95,1777.3,1999,1829,1278,-1.09503224588849,-0.0458258662806394,-1.46811836410474,0.386437056938413,0.683204565588331,-0.313667199230189,2714,3068,2179,204.807554085601,296.829469915853,312.777051924412,715,1239,901,-0.0643317953218138,0.525835144279586,13452.9
"2077","newguys","run",477,2450.65,2362.25,1740.65,2035,1681,1122,-0.348401077175438,-0.471035625749412,-1.09183268707278,0.778371803218821,0.0195804119711924,-0.4151796584126,3234,3120,2170,348.241639488566,351.189838451483,333.705239458576,1199,1439,1048,-0.0250862762821328,0.56272121803653,16471.7
"2078","newguys","run",478,2437.9,2282.1,1713.65,2107,1867,1155,-1.53266496934782,-1.27363331775514,-0.875773960552601,0.214592350838317,-0.278621895378258,-0.33654552662054,2825,2641,2136,241.277062839864,234.804711689478,274.108559938538,718,774,981,-0.0337498966552379,0.880279362734283,12419.3
"2079","newguys","run",479,2392,2321.15,1834.45,2024,1954,1365,-1.31922421718288,-1.46720653231293,-1.2840399008731,0.377478575037254,0.228471532003541,-0.383351061103285,2931,2721,2171,298.017131263147,249.224961789439,257.598928364884,907,767,806,-0.060293812929249,0.417529028656588,13679.7
"2080","newguys","run",480,2461.45,2265.95,1892.45,2095,1605,1368,0.70067773523034,-0.696213296514157,-0.316989516796683,0.60018300254199,0.0651364731983306,-0.470514650579129,3053,2878,2255,216.815826524677,321.913109394445,217.485262658609,958,1273,887,0.00196728158638294,0.172838835751077,11568
"2081","newguys","run",481,2343.65,2293.55,1772.7,1429,1845,1329,-0.354805598245268,-0.834213267354497,-1.59188215347573,-0.324963006467514,0.310760509612017,0.054932262714884,2974,2822,2221,381.236806501653,272.877739154948,300.270246698922,1545,977,892,-0.0881642233952058,0.711462949794184,15583.4
"2082","newguys","run",482,2275.85,2448.45,1827.75,1560,1860,1358,-0.133130777344366,-0.0899925779593396,-0.216990908794325,0.0237168556121251,0.675485787330488,0.433808453907728,3047,3381,2591,342.42621564053,376.255858496093,303.760098380977,1487,1521,1233,-0.101079490948542,-0.090867452805628,15732.8
"2083","newguys","run",483,2258.95,2297.65,1770.05,1791,1313,1309,-0.205235443043709,0.784645833816972,-1.63953221483918,0.468392071642041,-0.608021519202036,-0.229822114469171,2945,2827,2158,275.774788932067,354.804657152132,292.831993326872,1154,1514,849,-0.058180192229084,0.451228575615759,14911.4
"2084","newguys","run",484,2411.9,2315.35,1746.15,1957,1512,1253,1.23227587384814,-0.305319605457799,-1.19234560020913,1.25152827668259,-0.483324801546372,-0.131446117643032,3509,2894,2132,377.320455734631,330.403784067791,265.776375133207,1552,1382,879,0.0492041246983331,0.275823354273413,15367.5
"2085","newguys","run",485,2330.45,2285.1,1754.7,1629,1972,1376,0.613492347373561,0.0145469207110285,-0.783144213827544,-0.873340491041772,0.455262374111712,0.139790924225001,2797,2652,2248,263.785294470612,156.01818382551,228.001177282279,1168,680,872,-0.202859935030293,-0.15664975294603,9912.2
"2086","newguys","run",486,2321.55,2342.65,1752.6,2023,1985,1329,-0.900211702355458,-0.765959382191605,-1.78706264534104,0.12491323581977,0.691045725519348,-0.00599603584132981,2677,2939,2131,193.729185639183,264.060653917558,285.652420369858,654,954,802,-0.0704883501044855,0.0954107352441165,12474.8
"2087","newguys","run",487,2388.55,2307.4,1838.7,2013,1941,1482,-0.750695547742322,-0.799747495222233,-1.46191568019157,0.593314332347499,0.684661222994625,-0.270543314327154,3036,2888,2117,284.769431202453,272.756764593619,210.741572847684,1023,947,635,0.0205613030731273,0.233385919935405,12686.3
"2088","newguys","run",488,2360.25,2305.45,1806.25,1777,1855,1238,-1.21577085933371,-0.879953842704159,0.388113501302698,0.300926058112223,0.457677660595031,0.704121138856968,2955,2981,2769,344.704125607058,309.559870070225,355.389760092982,1178,1126,1531,0.0516743811309785,0.453809884562592,16321.9
"2089","newguys","run",489,2388.2,2326.3,1748.25,1826,1895,1207,-1.12416646719621,-1.17370620013962,-1.29007068514593,0.300057530444947,0.449813680644001,-0.268619539510426,3211,2872,2164,392.66157921227,302.590412760776,314.952774237662,1385,977,957,0.0219048490489775,0.173906354590834,16713.7
"2090","newguys","run",490,2422.9,2335.1,1706.2,1803,1863,1187,-0.77418499196541,-1.41906819624961,-1.63317045312469,0.41394460473245,-0.0207653583143012,-0.130110771936713,3224,2833,2157,371.530249529953,309.77596318698,354.449699497241,1421,970,970,-0.0608907638041243,0.779178511633385,17227.8
"2091","newguys","run",491,2281.05,2336.2,1750.7,1864,1904,1293,-0.833175920548873,-1.48169428316536,-1.21714123090695,-0.31132816135724,-0.163668757934378,-0.00372074506891464,2602,2731,2193,203.617669329452,257.036061365142,271.012740038467,738,827,900,-0.0850841107751065,0.624432540719545,12029
"2092","newguys","run",492,2394.2,2286,1729.7,2003,1834,1222,-0.500271179734977,-1.38346621352889,-1.31555056437358,0.663117087982204,0.222878839791999,-0.243531634308118,3044,2883,2168,272.828575444266,324.403744543253,304.44757564446,1041,1049,946,0.017541992895213,0.223238894230007,14807
"2093","newguys","run",493,2393.05,2328.1,1753.95,1898,1817,1106,-0.687781320098527,-1.15228169246915,-1.06488748807919,0.558177429839254,-0.171684039144828,-0.428782178822549,3092,2733,2138,337.675876201456,249.513189188362,308.698196165429,1194,916,1032,-0.0676862103569415,0.326709891152739,14594.3
"2094","newguys","run",494,2354.75,2318.85,1702.75,2147,1910,1378,-1.06639069014763,-1.30258202883086,-1.28993491396086,0.506524231828215,0.115576414270934,0.170981873476172,2665,2757,2065,156.370301056919,262.729453600988,228.604202889945,518,847,687,-0.0652684849070976,0.712377515704634,10824.3
"2095","newguys","run",495,2293.35,2338.15,1737.8,1898,1927,1337,0.558739902764684,-1.00272365613622,-1.6409437362175,0.0805907108384023,-0.0764924665198712,0.200998937589065,2730,2753,2230,183.376596968614,225.915278717254,310.613925197046,832,826,893,-0.0253000328255731,0.680124672877561,11712
"2096","newguys","run",496,2359,2346,1775.7,1982,1987,1520,-0.883740526778951,-1.17770598859784,-1.02018305102602,-0.389419295071272,-0.0151214183306149,0.531487405962588,2696,2678,2146,194.245639387484,192.276938431606,197.545224668868,714,691,626,-0.0944335342523173,0.309688948083896,9694.8
"2097","newguys","run",497,2253.05,2313.9,1721.8,1950,1761,1347,-0.483378432590325,-0.666702384027779,-1.20591783563071,0.305854878444408,-0.481311437587273,0.334626998855498,2652,2771,2189,190.300171474326,254.576614463267,240.640723683122,702,1010,842,-0.123230212450206,0.878044997323891,10886.7
"2098","newguys","run",498,2378.95,2372.05,1785.5,1918,1905,1161,1.65016979208127,0.417552369380959,-0.80869919624825,1.36320008242894,1.011813140019,-0.315288895622594,3722,3429,2181,443.715588732479,394.414219210958,274.831910351343,1804,1524,1020,0.156469602968663,0.215663984355438,17089.9
"2099","newguys","run",499,2334.15,2353.8,1754.35,1396,1797,1255,-0.788484832376994,-0.519994368766593,-1.38773702022948,-0.481772579566947,0.583955048968157,-0.147223350469296,3000,3262,2101,419.945143660705,390.441666240736,279.590353534369,1604,1465,846,-0.0948579792548894,0.660809157939986,17974.8
"2100","newguys","run",500,2337,2334.8,1798.05,1918,1746,1131,0.464821126357049,-1.14749021322192,-0.914899644959164,0.855062276132329,0.216835049548584,-0.152312925017282,3095,2939,2433,281.652081009252,331.026569135597,335.618592264618,1177,1193,1302,-0.0185672025717444,0.437411730772489,15116.9
"2101","newguys","run",501,2359.5,2275.9,1717,1921,1641,1366,-0.170300589221252,-1.24503806329318,-1.00152160729894,0.251312294536483,-0.00437521502209895,0.207141798035274,2881,2912,2059,229.409195428972,352.847797812389,198.185983890199,960,1271,693,-0.00724964228909372,-0.00568157683103005,12529.8
"2102","newguys","run",502,2258.4,2324.25,1714.2,1940,1923,1276,-0.893874478916354,-1.38052625786438,-1.42826347811366,-0.0872422284051356,-0.185210251757943,0.000120965567512644,2570,2645,2074,167.260716752085,231.338183755207,257.138218003265,630,722,798,-0.135961125391716,0.60052739765636,10968.2
"2103","newguys","run",503,2469.95,2066.9,1888.45,2054,1500,1414,0.192924765332722,-0.921317551193525,-0.112502540877849,0.0781755796756037,-0.41946710120457,0.0797513773432606,2965,2505,2425,209.870505186814,279.405929937449,231.130055664725,911,1005,1011,0.0321798747217142,0.316424620697265,10796.4
"2104","newguys","run",504,2291,2317.8,1800.1,1534,1529,1154,-1.47827140147867,-0.739828072717775,-0.673514725397452,0.128264856077521,0.0483652087475637,-0.683493303509037,2980,3078,2175,466.497249949586,383.715300162695,289.39626811692,1446,1549,1021,0.0687494510863088,0.300873226470276,18721.2
"2105","newguys","run",505,2327.4,2356.9,1762.2,1800,1915,1202,-0.350157669615431,0.174367173965854,-1.36257011265523,0.640073494867999,1.14531047629779,-0.194792915800084,3229,3255,2130,392.103557749735,351.495736292176,282.59075859289,1429,1340,928,-0.00110907222343094,-0.468126207161823,16558.6
"2106","newguys","run",506,2279.25,2353.35,1707.85,1928,1928,1263,0.266660788166599,-1.41866144726316,-1.66929846824946,0.679659674535271,0.280124554402645,-0.119333995025625,2822,2841,2130,218.599339094682,298.874604052215,309.567996951949,894,913,867,-0.0590792905232501,0.731789987137114,13673.5
"2107","newguys","run",507,2397.85,2336.25,1803.65,1978,1969,1370,-0.453796219458099,-1.1002150617061,-1.40262456936146,0.467094175313178,0.446162294409162,0.0283452243236544,3149,2912,2199,308.68264660617,295.880999372169,260.370237404961,1171,943,829,-0.098796582007704,0.38059161235864,14077.3
"2108","newguys","run",508,2374.9,2327.2,1773.5,1952,1907,1161,-1.18629646661125,-0.665517637825744,-1.30679032508119,0.0607002761080887,0.745958683085183,-0.296997736351861,2907,3025,2249,266.057156502726,309.751275431723,340.100062675059,955,1118,1088,-0.0663527633195174,0.557669025853195,15414.4
"2109","newguys","run",509,2372.75,2285.7,1799.65,1859,1910,1357,-1.36030237789644,-0.808375530808343,-1.67432780753609,0.141390948600582,0.603476420524061,0.034309210249439,2941,2902,2236,326.799451619716,280.529030301866,296.188999937895,1082,992,879,-0.0159026740547096,0.495038637268526,15325.9
"2110","newguys","run",510,2250.65,2332.9,1735.75,1892,2012,1298,-0.525679267038746,-0.971296219456799,-1.75740804834483,0.572864196805782,0.21832443208901,-0.0437452436340778,2767,2746,2139,249.438374416566,194.306025585794,287.607531377854,875,734,841,-0.012827548094233,1.12655433388503,12380.4
"2111","newguys","run",511,2331.65,2320.6,1767.5,2022,1885,1360,-0.550569729288423,-1.23868946296661,-0.853992196388685,-0.320393607294512,-0.148807997861542,0.188721833783184,2550,2637,2311,134.10258249407,223.978711394397,262.890911936772,528,752,951,-0.0462961023951196,0.438533227703043,9970.2
"2112","newguys","sit",325,2450.65,2283.35,1848.65,2377,2213,1743,0.957950642454476,0.423895925382294,-1.04221907660428,1.2743435379472,0.583306031088912,0.2018877441531,2642,2394,1966,72.5935150068698,42.1579423746363,62.2738223282337,265,181,223,0.0423829784919563,0.700548153555451,2717.7
"2113","newguys","sit",326,2397.6,2286.25,1786.1,2328,2151,1710,-0.0694229555565578,2.6875524894277,2.08027506257597,-0.479948694654132,-1.41699682450292,-0.77170903066144,2441,2338,1831,27.5421208524803,42.2721446170681,25.4121810824734,113,187,121,0.0404521888328158,0.00361339666721822,1332.9
"2114","newguys","sit",327,2419.4,2267.5,1794.45,2371,2189,1741,-0.714722118394065,-0.398504402575923,-0.467199075353164,0.0138175796158184,-0.725404976987329,0.582140582955929,2479,2312,1866,29.0741339193087,35.7380822976806,34.0378659112094,108,123,125,-0.031655991248989,-0.18231521218841,1517.1
"2115","newguys","sit",328,2417.7,2254.1,1785.95,2309,2122,1679,-0.312095009199298,0.155829666945837,0.256505802723381,-0.202712906229705,-0.839218694262971,-0.928383193139523,2533,2325,1836,54.0712006232718,51.3070221930272,39.7392487943197,224,203,157,-0.122301792835304,0.159353593868885,2248.4
"2116","newguys","sit",329,2403.05,2269.35,1768.2,2385,2245,1749,-0.542217672424278,0.0395854442499175,-0.886873028504132,0.285110453255961,-1.09764545420261,0.414487203418209,2425,2280,1792,9.77900543861292,10.3378456475021,11.432179881462,40,35,43,0.0939855719117948,1.11410329762658,500.400000000001
"2117","newguys","sit",330,2412.8,2263.5,1776.8,2385,2243,1769,0.140964959342684,-0.564320662667112,-0.229391864081201,-0.356397134774882,-0.463231979575579,0.653533378233721,2435,2276,1791,11.4229685514019,8.73890273733674,5.63448031508254,50,33,22,0.0399054086088742,0.00155158224211638,394.6
"2118","newguys","sit",331,2424.55,2260.15,1790.05,2397,2219,1768,-1.26457687589654,-0.614222901068063,-0.159485036837034,0.153073916375876,-0.342368345127998,0.988334466579711,2455,2292,1834,18.4347355197792,18.0795755655817,18.1527872298038,58,73,66,0.0500360935752399,0.189905316204536,879
"2119","newguys","sit",332,2405.15,2241.9,1779.95,2210,1934,1559,0.724154476751723,1.724809015569,1.14019423653294,0.0980343258314605,-0.961208386271958,-0.342019177722083,2619,2444,1931,85.2095096002541,104.831142419858,80.8269594159093,409,510,372,-0.0540483486175749,0.490825819010799,3749.5
"2120","newguys","sit",333,2487.5,2101.4,1859.5,2333,1818,1664,1.14201254240626,3.76987874079248,3.36322061895671,-1.12468323336916,-1.59987928401577,-1.37350086823128,2586,2240,1953,60.4156654484493,84.7028241622003,59.5779012368636,253,422,289,-0.172744547955615,0.349639227158643,2667.2
"2121","newguys","sit",334,2475.1,2178.75,1896.2,2373,2015,1666,-1.4108319958678,0.171729158602412,-1.65601102820741,0.344128567068208,0.557412218976274,0.256820498499297,2590,2454,2179,69.1587799350543,105.350979812095,179.753808246021,217,439,513,0.0383723112826221,0.38079001022642,6102.7
"2122","newguys","sit",335,2495.95,2226.65,1931.55,2452,2119,1869,0.596925533593411,-1.30186093823265,-1.02407299324649,0.325223094996713,-0.281424855360334,-0.348437420172054,2545,2298,1987,20.2314892653689,53.2108764109468,34.2198388134873,93,179,118,-0.028356250723565,-0.519481359414367,1752
"2123","newguys","sit",336,2472.6,2224.55,1865.95,2384,2140,1716,-1.09271137967413,-1.27564033438981,-1.75810434214957,-0.281325525600506,-0.36915293550482,-0.0999479442823654,2558,2294,2007,50.6374107594479,47.2501461986042,103.139902432008,174,154,291,-0.0169374570356497,-0.0450613210877486,3508.5
"2124","newguys","sit",337,2425.05,2213.45,1762.75,2398,2177,1751,-1.29471694015526,-1.37703343448787,-1.3284252655182,-0.120650986846897,0.145239315527048,-0.208341787403141,2454,2248,1773,17.0277637064327,22.7491468897303,6.7968646022304,56,71,22,0.0148013459831352,-0.571965451912174,780.299999999999
"2125","newguys","sit",338,2430.2,2209.85,1763.75,2397,2166,1744,-1.2033210291044,-0.682044690313954,-0.619505830525842,0.0306296168984185,-0.19207151718196,-0.194848991881173,2465,2246,1781,19.5006072779933,22.1437290635996,9.08367535168099,68,80,37,-0.0515661452837846,-0.549745881599714,811.7
"2126","newguys","sit",339,2511.3,2159.1,1891.05,2466,2130,1873,0.821638486063374,-0.614215890474632,-0.94434311860439,-0.492577226223104,-0.0048179353509072,0.266659546595908,2540,2183,1916,16.714632732083,13.4825423184361,11.5233173220763,74,53,43,0.0396638509831586,-0.221367535840011,640.5
"2127","newguys","sit",340,2514.3,2149.1,1907.35,2483,2105,1893,-1.15057026113382,1.28407223330581,4.22256050680226,0.0784092195843601,1.16314914010183,2.16550022221081,2549,2221,1978,19.4343699882992,26.3676436485885,20.719365464781,66,116,85,0.0668779013075429,-0.587406422954879,959.099999999999
"2128","newguys","sit",341,2404.7,2184.1,1733.35,2246,2076,1588,-0.347004816664518,-0.696494697605765,-0.967872843286227,-0.796582635272121,0.00897751174929261,0.0355323438914142,2490,2287,1869,68.8286201181487,52.1222247778189,75.9593208306435,244,211,281,-0.0726890195036906,-0.786620585272157,3145.6
"2129","newguys","sit",342,2489.6,2205.8,1881.35,2460,2187,1854,-0.99869650816703,-1.21798206263055,-0.450519344094984,0.0687825758172394,0.222852398141477,-0.61945875706368,2530,2236,1898,20.2442974426718,15.0353968319675,12.1190367864603,70,49,44,-0.037760615550938,0.244147704679093,772.2
"2130","newguys","sit",343,2464.2,2228.15,1836.1,2381,2172,1778,-0.191133573035288,0.0267291267530343,0.732584880615739,-0.359953163668639,1.03606333687599,-0.638695407790014,2525,2345,1872,35.290672690491,50.2239982478496,21.6087214361531,144,173,94,-0.0535544916251576,-0.385534754671319,1597.9
"2131","newguys","sit",344,2460.4,2217.1,1838.95,2403,2112,1754,1.69881095017717,-0.59659558294606,-0.429415340170912,1.27050591165292,0.0156929829545017,0.683795818186297,2613,2314,2001,50.5302410755965,50.9115848671421,67.1263341531631,210,202,247,0.0232327783907399,-0.28086553717205,2621.3
"2132","newguys","sit",345,2447.55,2226.7,1803.9,2415,2198,1782,-0.887649745905609,-1.21058785924428,-1.24404947334766,0.366027637568001,0.427300876540897,-0.271839729084447,2494,2278,1824,22.663383405141,24.5273209642678,13.8294118305497,79,80,42,0.084909501078502,-0.389076447757203,1009.9
"2133","newguys","sit",346,2452.55,2228.5,1814.9,2417,2108,1789,-1.11876350357023,1.03711447134732,2.53009871055677,-0.345966800716093,-0.827960027332302,1.63064787427397,2478,2297,1896,18.4404446801047,42.0557274402229,25.7516478777777,61,189,107,0.0992245797369713,-0.57618494138783,1305.2
"2134","newguys","sit",347,2434.55,2327.1,1894.75,2407,2308,1873,-1.03609102284166,-0.0998819239214011,-1.48061220317092,-0.100301879106066,0.436954628980652,-0.177230990313769,2463,2352,1912,15.5376452866138,10.1975229190334,12.5734683068419,56,44,39,0.00501678417746718,0.108626667414,616.2
"2135","newguys","sit",348,2433.35,2302.15,1863.8,2357,2260,1746,-0.472525712847502,-1.08748217195113,-1.58932255624176,0.421467483269244,-0.435610874615482,-0.163478779591626,2543,2334,1971,50.662219911052,22.7046830318978,72.9156686648494,186,74,225,-0.027645165012608,0.233499735731326,2456.8
"2136","newguys","sit",349,2409.05,2292,1793.75,2371,2271,1762,-1.1997532109813,-0.728460951981511,3.03407527255453,0.297911709735197,0.642836142965648,1.46537670263204,2474,2334,1858,31.3494312883864,18.0904161890968,19.8517532037641,103,63,96,0.104072254463581,-0.294878709060646,1093.5
"2137","newguys","sit",350,2370.1,2317.2,1772.05,2295,2269,1745,-1.05280281885093,-0.742784132464636,-0.990748046546431,-0.308047640383389,0.435374845558568,0.0485126934043695,2429,2394,1797,39.1487043544429,34.3382554809309,14.1401816410577,134,125,52,-0.0782618059545869,-0.0516877006274086,1395
"2138","newguys","sit",351,2476.7,2224.4,1853.1,2430,2148,1786,6.47313225244902,-0.976991686516762,3.77864144276179,2.34031801302226,-0.269374014046488,1.67923217323368,2625,2297,2009,40.2009426440934,40.4740332611052,46.5062531166226,195,149,223,0.0873582510433269,0.162335768441831,1729.4
"2139","newguys","sit",352,2464.85,2201.8,1840.4,2309,2089,1720,-0.451028259027583,-0.910436443523984,-0.821136167024926,-0.751069023185565,0.0735810730013725,-0.335821268356935,2555,2341,1936,70.6833375734785,68.3247662580014,58.8668434957905,246,252,216,-0.148064767440722,0.328306155395412,3110.9
"2140","newguys","sit",353,2469.95,2254.5,1875.3,2421,2196,1790,0.342255833633098,-0.703457721100807,1.82079809015041,0.753800669411489,0.040573631074482,0.143216735600132,2539,2313,1967,26.9199104557829,28.7978434865127,33.9366282479875,118,117,177,0.0896098250128387,0.0906928771382843,1317.7
"2141","newguys","sit",354,2454.8,2252.8,1839.7,2411,2180,1809,0.299834664243588,0.628904603629315,1.07842863184308,0.0494495404846829,-1.15005038490449,0.727210770806025,2509,2293,1889,22.437281006115,27.5883270510135,17.5532273235916,98,113,80,0.0376725763071763,0.771193718896628,950.199999999998
"2142","newguys","sit",355,2461.7,2257.8,1858.9,2419,2236,1844,-0.774666383397071,-1.06905105867855,-1.39421550227742,-0.431661642183902,-0.450865799271678,0.102010068179126,2496,2270,1875,21.7790338580359,10.3496758149076,9.2332351631997,77,34,31,-0.0759200406137973,0.00538345537565019,673.2
"2143","newguys","sit",356,2462.6,2257.2,1857.85,2422,2238,1842,-1.09715507350056,-1.61152709016567,-1.49806907835928,-0.470060181546907,-0.242491686801499,-0.0229480867049928,2493,2273,1871,22.2554546832433,11.9410834384578,9.20683384631678,71,35,29,-0.106899263413867,0.36008413056418,731.1
"2144","newguys","sit",357,2406.9,2204.3,1735.6,2322,2148,1655,-0.457608321578846,-0.745369823387433,-0.928359681083771,-0.0818889970651133,-0.0899244517858707,0.145227891135419,2489,2254,1801,41.4600632187803,26.8349732527104,40.3307379185235,167,106,146,0.0516995945836444,0.0448062468676833,1715
"2145","newguys","sit",358,2431.45,2235.95,1785.6,2386,2168,1749,-1.41633662125487,0.616124502506995,-0.538568328587635,0.222244998203073,-0.201358446173754,0.352855650144367,2484,2301,1840,31.5252196452969,28.0271954396177,23.5850086194376,98,133,91,0.0485892267323225,0.40568283411585,1314.5
"2146","newguys","sit",359,2413.45,2272.7,1793.1,2374,2221,1767,-0.478912211423658,-0.773341795834625,0.269320620136909,0.434180591005135,0.131210257058287,1.16359408174271,2471,2318,1853,24.4916204789355,26.7406648738347,23.2557859240957,97,97,86,0.188278717141352,-0.0982596937892115,1108.3
"2147","newguys","sit",360,2398.85,2227.25,1740.35,2348,2144,1685,4.08629461337052,-0.384000932947436,0.812327873745048,1.97901832873214,0.701790033402171,1.41798333072493,2567,2337,1869,49.6750228458613,49.0283215681454,52.2164271389559,219,193,184,0.135803826137899,-0.420337759206422,2099.7
"2148","newguys","sit",361,2435.35,2248.05,1786.05,2390,2093,1736,0.670793749259459,0.00460548909387981,-1.21267359585829,1.06415097558087,-0.671795094667031,-0.31039112996107,2526,2326,1827,33.4164708836195,59.3619362359771,26.410673679604,136,233,91,0.0362001059432035,-0.239103356388958,1872.1
"2149","newguys","sit",362,2413.4,2287.35,1805.3,2389,2269,1779,-0.534002540137974,-1.61217466487056,0.945519474938775,0.82616333880536,0.123209093100914,-0.474409895903629,2462,2309,1824,22.122624760995,14.2801850201784,9.57023895648434,73,40,45,0.10952600650885,0.201275173206048,744
"2150","newguys","sit",363,2398.35,2255.1,1752.9,2359,2235,1735,-0.269378159002065,-1.39736333514946,-1.27219763039169,0.0034175675559936,-0.0231911375619481,-0.110522863058003,2437,2279,1769,18.6103395144233,13.8787986739335,10.6469664570169,78,44,34,0.00287296238354548,0.144763344579011,688
"2151","newguys","sit",364,2408.2,2253.05,1759.45,2378,2233,1744,2.08053588778268,-1.2471933805062,-0.653130397873976,1.08413974076394,0.175970936015545,0.304333535891687,2452,2275,1783,15.0353968319675,11.9361238528921,10.6498084984018,74,42,39,0.12772202178396,-0.439500848226492,561.899999999999
"2152","newguys","sit",365,2429,2227.1,1773.45,2386,2150,1723,-1.03567397271528,0.642851275862894,1.38357794897794,0.198831008817976,-0.0573236463629387,-0.144868477068159,2473,2310,1821,25.2794903346359,33.745019125635,19.3892943874218,87,160,98,0.0430321101032579,0.472821139146329,1145.9
"2153","newguys","sit",366,2412.6,2238.35,1758.2,2393,2222,1747,1.57054922229464,-1.15539565972172,-1.20091626726962,1.43775057090278,0.104322663553878,0.454903878344177,2458,2257,1773,16.1225569344711,9.63696283232321,8.40801622513333,65,35,26,0.194259283573898,-0.209377837143548,522.7
"2154","newguys","sit",367,2456.7,2210.95,1808.25,2380,2171,1763,0.0302656183610979,1.1230572608689,-0.920755558870404,-0.291609399798546,1.04765425761331,-0.801958203303026,2518,2281,1831,31.820384065961,24.7226190913674,22.8861599179389,138,110,68,0.0226138380490188,-0.158473568088572,1210.7
"2155","newguys","sit",368,2399.45,2245.4,1763.2,2250,2012,1710,0.133920265825154,2.68570673423085,-1.01373326922431,-0.134394585876672,-1.13536626753701,0.626187188389355,2522,2381,1856,60.7267174357903,74.3897276439924,42.9964502818791,272,369,146,0.0422007655854646,0.64428719842308,2629.5
"2156","newguys","sit",369,2385.9,2095.7,1704.55,2270,1964,1615,-0.511833328250243,-1.07981087122322,1.23936792356556,0.391812738386354,-0.322782999118544,1.16117205973707,2564,2209,1901,76.6762846751129,71.9313268991591,69.3036605701391,294,245,286,-0.11512500398346,-0.0685261417161421,3416.5
"2157","newguys","sit",370,2509.85,2078.25,1873.9,2406,1975,1781,0.444296636761627,0.20441458503976,-0.0261405886689889,-0.807327925523267,-0.82694090906824,-0.978957100414776,2566,2130,1925,38.7370012153483,38.608527828093,39.3097014944014,160,155,144,-0.0538397488794715,-0.0471228584726079,1752.4
"2158","newguys","sit",371,2470,2200.15,1829,2430,2134,1803,-1.32998119278072,-1.22337507879958,-0.607649261337839,0.0698113355775702,0.191356091003446,0.906122727940405,2517,2275,1881,27.9077427475451,42.2402589206578,24.4734012434123,87,141,78,0.0356177112888393,-0.253760697369093,1565
"2159","newguys","sit",372,2453.2,2198.55,1810.35,2381,2092,1765,-0.490274391860317,-0.66756871235828,-0.32957090457672,0.152877926780357,0.282603550772483,-0.110881971333429,2533,2333,1854,35.9979531581859,60.5809375959138,20.7041185834073,152,241,89,-0.0928533136470418,-0.177374359841532,1856.6
"2160","newguys","sit",373,2414.1,2124.4,1713.85,2362,2042,1682,-0.947924765787913,0.953882403031922,0.56066747159341,0.393688051304689,-0.61236806544886,1.22606375946161,2476,2181,1794,32.2047724479005,31.5868060396975,29.7591648864151,114,139,112,0.224286347044787,0.290367760905213,1384.5
"2161","newguys","sit",374,2472.75,2128.9,1807.15,2394,2090,1769,1.95062736763755,-1.47799504753349,-0.94801373362719,-1.20343322033011,-0.343063721639279,-0.328368068299713,2508,2160,1833,25.7985617714183,23.8214852159713,19.5078256901658,114,70,64,-0.0713775565922422,0.82432643647521,1078.9
"2162","newguys","sit",375,2463.8,2127.65,1782.4,2405,2067,1747,-0.590257205318405,0.444281837279039,-0.473176646094083,0.416172099297269,0.554260615758348,-0.841677579558863,2522,2208,1804,30.0886409761138,35.3483045078395,16.7438912662751,117,141,57,-0.0249938697247393,0.000700133639131209,1213.9
"2163","newguys","sit",376,2478.7,2121.75,1805.65,2424,2086,1755,-0.344136589544343,-1.28282609983016,-1.14833833193194,-0.358550445905213,0.282737071895448,-0.0911488103740701,2519,2170,1858,24.3507267804647,26.3116444103927,28.7992598589105,95,84,103,-0.0359971353434647,-0.28925293879024,1290.9
"2164","newguys","sit",377,2494.35,2138,1832.15,2388,2052,1704,1.00184850145182,0.604506954343808,2.12452280915571,0.688542535492486,0.437561056415786,0.197433592267243,2650,2243,1976,57.5090610709578,42.0588560046639,52.1104848526565,262,191,272,0.251744910738788,-0.349750009554464,1915.4
"2165","newguys","sit",378,2461.3,2168.15,1808.4,2313,1859,1670,-0.580539195740821,1.98735197549711,-0.138236061628252,-0.347989297343597,-0.451095970851662,-0.0751281114811732,2614,2450,1982,77.4597348711948,114.628587873596,74.8917815742717,301,591,312,-0.170298110502249,0.504661808451228,3677.9
